,Date,CumulativeSumAdmitted,SC1-6M-VS2 HSC 15.0%,S-SC1-6M-VS2 HSC 15.0%,E-SC1-6M-VS2 HSC 15.0%,IS-SC1-6M-VS2 HSC 15.0%,IA-SC1-6M-VS2 HSC 15.0%,R-SC1-6M-VS2 HSC 15.0%,V1-SC1-6M-VS2 HSC 15.0%,Ev1-SC1-6M-VS2 HSC 15.0%,ISv1-SC1-6M-VS2 HSC 15.0%,IAv1-SC1-6M-VS2 HSC 15.0%,V2-SC1-6M-VS2 HSC 15.0%,Ev2-SC1-6M-VS2 HSC 15.0%,ISv2-SC1-6M-VS2 HSC 15.0%,IAv2-SC1-6M-VS2 HSC 15.0%
140,2021-11-18,,2183556.9811,2128225.6233,207420.203,191521.3605,17854.2433,2679406.5087,1933738.7617,133177.6421,105663.6812,15077.919,2595959.7239,92585.9735,69327.7337,18387.9553
141,2021-11-19,,2239689.186,2043263.4388,201807.4717,188467.9126,17467.5617,2757337.1281,1931075.7123,134032.2371,107189.8399,15235.8808,2601338.8539,93487.8373,70588.8354,18640.2992
142,2021-11-20,,2295725.9619,1959774.3428,195879.8956,185057.1384,17049.7197,2835819.3071,1928485.5108,134665.2858,108554.4784,15369.1971,2606702.4414,94239.5836,71754.3611,18864.2182
143,2021-11-21,,2351573.8212,1877783.5239,189671.795,181308.0443,16603.1482,2914738.027,1926012.4158,135076.8605,109752.4101,15477.4843,2612083.1439,94838.8381,72819.197,19058.7917
144,2021-11-22,,2407140.9388,1797308.19,183218.4972,177241.7017,16130.4311,2993976.8776,1923699.1393,135268.4238,110779.5051,15560.5221,2617513.0339,95284.1889,73778.8083,19223.2825
145,2021-11-23,,2462337.7038,1718357.8166,176555.9275,172880.9904,15634.2739,3073418.7185,1921586.6338,135242.7695,111632.7116,15618.2515,2623023.4123,95575.1808,74629.2779,19357.1416
146,2021-11-24,,2517077.2335,1640934.4635,169720.2138,168250.3271,15117.472,3152946.3313,1919713.9079,135003.9493,112310.0636,15650.7711,2628644.6376,95712.2981,75367.3366,19460.0102
147,2021-11-25,,2571275.8515,1565033.1523,162747.3055,163375.3815,14582.8788,3232443.0637,1918117.8713,134557.1856,112810.6752,15658.3318,2634405.9697,95696.9356,75990.3862,19531.7202
148,2021-11-26,,2624853.5472,1490642.3169,155672.5961,158282.7689,14033.3724,3311793.4918,1916833.2001,133908.7687,113134.7198,15641.3286,2640335.4228,95531.358,76496.5146,19572.2911
149,2021-11-27,,2677734.3329,1417744.2519,148530.6246,152999.77,13471.8271,3390883.9845,1915892.2496,133065.9561,113283.3974,15600.2918,2646459.6536,95218.6531,76884.4998,19581.9253
150,2021-11-28,,2729846.5811,1346315.614,141354.771,147554.0455,12901.085,3469603.2763,1915324.9847,132036.859,113258.8923,15535.8771,2652803.8587,94762.6751,77153.8072,19561.0015
151,2021-11-29,,2781123.3181,1276327.9512,134176.9838,141973.3532,12323.9302,3547843.0166,1915158.933,130830.3249,113064.3194,15448.8543,2659391.6865,94167.9822,77304.5805,19510.066
152,2021-11-30,,2831502.4537,1207748.2314,127027.5645,136285.2762,11743.0626,3625498.2644,1915419.1675,129455.8215,112703.6616,15340.0947,2666245.1714,93439.7686,77337.623,19429.8221
153,2021-12-01,,2880926.9597,1140539.3842,119934.9778,130516.9729,11161.077,3702467.9459,1916128.3106,127923.3182,112181.7,15210.5588,2673384.6854,92583.7927,77254.3729,19321.1188
154,2021-12-02,,2929344.9916,1074660.8211,112925.7059,124694.9504,10580.4459,3778655.252,1917306.5602,126243.1745,111503.9404,15061.2836,2680828.9072,91606.3037,77056.8723,19184.9378
155,2021-12-03,,2976709.9632,1010068.9534,106024.1393,118844.8571,10003.5023,3853967.9962,1918971.7319,124426.0303,110676.5341,14893.3697,2688594.8068,90513.9673,76747.7317,19022.3799
156,2021-12-04,,3022980.5777,946717.7077,99252.4951,112991.2917,9432.427,3928318.9351,1921139.3186,122482.6989,109706.1954,14707.9679,2696697.6437,89313.7895,76330.0878,18834.6509
157,2021-12-05,,3068120.8062,884559.0022,92630.7775,107157.6456,8869.2387,4001626.0231,1923822.5639,120424.0699,108600.1187,14506.2673,2705150.9807,88013.0427,75807.5589,18623.0464
158,2021-12-06,,3112099.8259,823543.2027,86176.7667,101365.9701,8315.7871,4073812.6225,1927032.5467,118261.0188,107365.8965,14289.4835,2713966.7092,86619.1945,75184.1975,18388.9377
159,2021-12-07,,3154891.921,763619.5499,79906.0342,95636.867,7773.7481,4144807.6637,1930778.2743,116004.3248,106011.4375,14058.8468,2723155.0863,85139.839,74464.4402,18133.7567
160,2021-12-08,,3196476.3477,704736.5573,73831.9839,89989.4062,7244.622,4214545.7599,1935066.784,113664.5968,104544.8883,13815.5921,2732724.7804,83582.6322,73653.0569,17858.982
161,2021-12-09,,3236837.1704,646842.3767,67965.9138,84441.0652,6729.7333,4282967.2753,1939903.2486,111252.2079,102974.5577,13560.9489,2742682.9258,81955.2313,72755.0991,17566.1246
162,2021-12-10,,3275963.0703,589885.1314,62317.0964,79007.6935,6230.2335,4350018.3509,1945291.0864,108777.2389,101308.8451,13296.1331,2753035.184,80265.2387,71775.8489,17256.7154
163,2021-12-11,,3313847.133,533813.2174,56892.8738,73703.4967,5747.1045,4415650.8891,1951232.073,106249.4303,99556.174,13022.3383,2763785.8108,78520.1515,70720.7683,16932.2921
164,2021-12-12,,3350486.6175,478575.5723,51698.7642,68541.0408,5281.1646,4479822.5021,1957726.4533,103678.1418,97724.9303,12740.7296,2774937.7272,76727.3157,69595.4513,16594.3882
165,2021-12-13,,3385882.7114,424121.9124,46738.5776,63531.2736,4833.0751,4542496.4248,1964773.0539,101072.3201,95823.4066,12452.4373,2786492.5948,74893.8862,68405.576,16244.522
166,2021-12-14,,3420040.2754,370402.9408,42014.5384,58683.5613,4403.3484,4603641.3977,1972369.393,98440.4742,93859.7514,12158.5519,2798450.892,73026.7915,67156.8612,15884.1873
167,2021-12-15,,3452967.5834,317370.525,37527.4093,54005.7389,3992.3563,4663231.5227,1980511.7875,95790.6568,91841.9253,11860.1197,2810811.9919,71132.7041,65855.0248,15514.8447
168,2021-12-16,,3484676.0574,264977.8482,33276.6199,49504.1706,3600.3395,4721246.0947,1989195.458,93130.4523,89777.6617,11558.1399,2823574.2408,69218.0159,64505.7454,15137.914
169,2021-12-17,,3515179.9863,213179.5448,29260.3996,45183.824,3227.4178,4777669.4018,1998414.6349,90466.9695,87674.4318,11253.5615,2836735.0406,67288.8166,63114.6251,14754.7673
170,2021-12-18,,3544496.2767,161931.7935,25475.8936,41048.3469,2873.5997,4832490.5254,2008162.6501,87806.8403,85539.4199,10947.2817,2850290.9221,65350.8799,61687.1603,14366.7241
171,2021-12-19,,3572644.1926,111192.399,21919.2874,37100.1483,2538.792,4885703.1182,2018432.0286,85156.2229,83379.5,10640.145,2864237.6201,63409.6523,60228.713,13975.0465
172,2021-12-20,,3599645.0956,60920.8579,18585.9279,33340.4865,2222.81,4937305.1676,2029214.5796,82520.8078,81201.2172,10332.942,2878570.1493,61470.2447,58744.4852,13580.9353
173,2021-12-21,,3625522.199,11078.4019,15470.4337,29769.5602,1925.3874,4987298.7521,2040501.4784,79905.8268,79010.775,10026.4098,2893282.8755,59537.4287,57239.4978,13185.5274
174,2021-12-22,,3650300.3292,-38371.9737,12566.8026,26386.5993,1646.186,5035689.7911,2052283.346,77316.0654,76814.0264,9721.2319,2908369.5847,57615.6358,55718.5722,12789.8937
175,2021-12-23,,3674005.7021,-87465.4973,9868.5107,23189.954,1384.8042,5082487.7939,2064550.3213,74755.8774,74616.4682,9418.0397,2923823.5482,55708.9596,54186.3155,12395.038
176,2021-12-24,,3696665.7044,-136235.6188,7368.6066,20177.1854,1140.7862,5127705.6033,2077292.1305,72229.2004,72423.2399,9117.4128,2939637.5857,53821.1599,52647.1086,12001.8961
177,2021-12-25,,3718308.6876,-184714.02,5059.7994,17345.1533,913.6301,5171359.1376,2090498.1523,69739.574,70239.1243,8819.8811,2955804.1261,51955.6698,51105.0971,11611.3359
178,2021-12-26,,3738963.7874,-232930.6334,2934.5333,14690.0962,702.7956,5213467.1527,2104157.4741,67290.1569,68068.5514,8525.9259,2972315.26,50115.6038,49564.1849,11224.1582
179,2021-12-27,,3758660.7333,-280913.6704,985.0664,12207.7161,507.7109,5254050.9799,2118258.9508,64883.7468,65915.6047,8235.9819,2989162.7959,48303.7677,48028.0304,10841.0973
180,2021-12-28,,3777429.6887,-328689.656,-796.467,9893.2534,327.7797,5293134.2911,2132791.2535,62522.7992,63784.0291,7950.4395,3006338.3082,46522.6699,46500.0445,10462.8225
181,2021-12-29,,3795301.0907,-376283.4656,-2417.9944,7741.562,162.3875,5330742.8576,2147742.9191,60209.447,61677.2397,7669.6461,3023833.1846,44774.533,44983.3901,10089.94
182,2021-12-30,,3812305.5151,-423718.381,-3887.4543,5747.1762,10.907,5366904.3176,2163102.3915,57945.5211,59598.3352,7393.9091,3041638.668,43061.3089,43480.9863,9722.9949
183,2021-12-31,,3828473.5491,-471016.1401,-5212.7491,3904.3727,-127.2975,5401647.9581,2178858.0607,55732.57,57550.1095,7123.4977,3059745.8958,41384.6916,41995.5119,9362.4738
184,2022-01-01,,3843835.6741,-518196.9807,-6401.7033,2207.2288,-252.8647,5435004.5128,2194998.2987,53571.8765,55535.063,6858.645,3078145.9359,39746.1299,40529.4089,9008.8067
185,2022-01-02,,3858422.159,-565279.6949,-7462.0268,649.6763,-366.4327,5467005.9596,2211511.493,51464.476,53555.4161,6599.5501,3096829.8205,38146.8413,39084.889,8662.3696
186,2022-01-03,,3872262.9674,-612281.6951,-8401.2843,-774.4488,-468.6355,5497685.3214,2228386.0762,49411.1762,51613.1245,6346.3805,3115788.5768,36587.8272,37663.9414,8323.4878
187,2022-01-04,,3885387.6744,-659219.0693,-9226.8691,-2071.3622,-560.0994,5527076.4891,2245610.5525,47412.573,49709.8927,6099.274,3135013.2551,35069.8872,36268.3414,7992.4381
188,2022-01-05,,3897825.3911,-706106.6362,-9945.9795,-3247.291,-641.4408,5555214.052,2263173.5229,45469.0667,47847.1877,5858.341,3154494.9534,33593.6316,34899.6575,7669.4518
189,2022-01-06,,3909604.691,-752957.9902,-10565.5976,-4308.4369,-713.2632,5582133.1403,2281063.7086,43580.8755,46026.2504,5623.6659,3174224.8426,32159.4935,33559.2593,7354.7169
190,2022-01-07,,3920753.579,-799785.6081,-11092.4839,-5260.947,-776.156,5607869.2585,2299269.9656,41748.0579,44248.1183,5395.3101,3194194.1828,30767.7487,32248.3338,7048.3826
191,2022-01-08,,3931299.4289,-846600.8721,-11533.1576,-6110.8857,-830.6924,5632458.1655,2317781.304,39970.5208,42513.6323,5173.3128,3214394.3432,29418.5234,30967.8905,6750.5608
192,2022-01-09,,3941268.9594,-893414.1556,-11893.895,-6864.212,-877.4284,5655935.7382,2336586.9004,38248.0371,40823.4554,4957.694,3234816.8154,28111.81,29718.7749,6461.3295
193,2022-01-10,,3950688.1512,-940234.8004,-12180.7037,-7526.7517,-916.9006,5678337.8655,2355676.1233,36580.2474,39178.0712,4748.4538,3255453.2374,26847.4687,28501.6662,6180.7332
194,2022-01-11,,3959582.266,-987071.2503,-12399.337,-8104.1853,-949.6262,5699700.3187,2375038.5347,34966.6831,37577.8109,4545.5761,3276295.3974,25625.2493,27317.1,5908.7876
195,2022-01-12,,3967975.8234,-1033931.1018,-12555.2924,-8602.0311,-976.1022,5720058.6565,2394663.9004,33406.7753,36022.8646,4349.0301,3297335.2457,24444.8014,26165.4774,5645.4824
196,2022-01-13,,3975892.5745,-1080821.131,-12653.8028,-9025.6362,-996.8052,5739448.1425,2414542.2007,31899.8642,34513.2876,4158.7706,3318564.9048,23305.6814,25047.071,5390.7824
197,2022-01-14,,3983355.4939,-1127747.3534,-12699.8409,-9380.1639,-1012.1909,5757903.6589,2434663.6379,30445.209,33049.0133,3974.74,3339976.6772,22207.3632,23962.035,5144.6302
198,2022-01-15,,3990386.7731,-1174715.0731,-12698.1217,-9670.5864,-1022.694,5775459.6332,2455018.6425,29041.9962,31629.8641,3796.8693,3361563.0523,21149.2472,22910.415,4906.9483
199,2022-01-16,,3997007.8193,-1221728.9301,-12653.1065,-9901.6797,-1028.7279,5792149.9726,2475597.8781,27689.3492,30255.5606,3625.0796,3383316.7109,20130.6688,21892.1569,4677.6413
200,2022-01-17,,4003239.2562,-1268792.9461,-12569.0072,-10078.0195,-1030.6855,5808008.006,2496392.2451,26386.3359,28925.7313,3459.2827,3405230.5298,19150.9069,20907.1149,4456.5975
201,2022-01-18,,4009100.9285,-1315910.5681,-12449.7922,-10203.9788,-1028.9389,5823066.4329,2517392.8843,25131.9754,27639.9218,3299.3828,3427297.5849,18209.1905,19955.0605,4243.6907
202,2022-01-19,,4014611.9095,-1363084.7104,-12299.1924,-10283.7275,-1023.8397,5837357.2789,2538591.1785,23925.2459,26397.6024,3145.2768,3449511.1533,17304.7067,19035.6897,4038.7824
203,2022-01-20,,4019790.5102,-1410317.7943,-12120.7084,-10321.2322,-1015.7201,5850911.8576,2559978.7542,22765.09,25198.1768,2996.8554,3471864.7147,16436.6063,18148.6307,3841.7228
204,2022-01-21,,4024654.291,-1457611.7869,-11917.6173,-10320.2584,-1004.8923,5863760.7386,2581547.4821,21650.4213,24040.9886,2854.0042,3494351.9517,15604.0102,17293.451,3652.3526
205,2022-01-22,,4029220.0757,-1504968.2363,-11692.9811,-10284.3722,-991.65,5875933.72,2603289.4769,20580.1292,22925.3288,2716.604,3516966.7505,14806.015,16469.664,3470.5042
206,2022-01-23,,4033503.9662,-1552388.3071,-11449.6537,-10216.944,-976.2683,5887459.8072,2625197.0968,19553.0843,21850.442,2584.532,3539703.1991,14041.6978,15676.7352,3296.0032
207,2022-01-24,,4037521.3589,-1599872.8121,-11190.29,-10121.1526,-959.0047,5898367.1957,2647262.9422,18568.1426,20815.5323,2457.6621,3562555.5868,13310.1211,14914.0884,3128.6693
208,2022-01-25,,4041286.9622,-1647422.2437,-10917.3532,-9999.9892,-940.0996,5908683.258,2669479.8538,17624.1501,19819.769,2335.8655,3585518.4023,12610.3371,14181.1107,2968.3178
209,2022-01-26,,4044814.815,-1695036.8028,-10633.1239,-9856.2629,-919.7768,5918434.5349,2691840.9107,16719.9462,18862.2917,2219.0116,3608586.3309,11941.3914,13477.1583,2814.76
210,2022-01-27,,4048118.305,-1742716.4256,-10339.7078,-9692.6058,-898.2441,5927646.7305,2714339.4274,15854.3677,17942.215,2106.968,3631754.2528,11302.3266,12801.5605,2667.8048
211,2022-01-28,,4051210.1898,-1790460.8116,-10039.0446,-9511.4795,-875.6947,5936344.7101,2736968.9511,15026.2517,17058.6334,1999.6017,3655017.239,10692.186,12153.6251,2527.259
212,2022-01-29,,4054102.6161,-1838269.4461,-9732.9159,-9315.1803,-852.3066,5944552.501,2759723.2579,14234.4389,16210.6249,1896.7786,3678370.549,10110.016,11532.642,2392.9284
213,2022-01-30,,4056807.1394,-1886141.6228,-9422.953,-9105.8458,-828.2446,5952293.2975,2782596.3498,13477.7757,15397.2549,1798.3648,3701809.6266,9554.8688,10937.8868,2264.6185
214,2022-01-31,,4059334.7448,-1934076.4656,-9110.6449,-8885.4611,-803.66,5959589.4659,2805582.4503,12755.1173,14617.5798,1704.2262,3725330.0964,9025.8047,10368.6246,2142.1348
215,2022-02-01,,4061695.8675,-1982072.9485,-8797.3466,-8655.8654,-778.6915,5966462.5536,2828676.0006,12065.3294,13870.6504,1614.2296,3748927.7597,8521.8948,9824.1133,2025.2838
216,2022-02-02,,4063900.4135,-2030129.9143,-8484.2862,-8418.7583,-753.4663,5972933.2992,2851871.6548,11407.2905,13155.5144,1528.2421,3772598.5906,8042.2221,9303.6064,1913.8733
217,2022-02-03,,4065957.7792,-2078246.0914,-8172.5723,-8175.7064,-728.1,5979021.6451,2875164.2759,10779.8935,12471.2193,1446.1323,3796338.7312,7585.8836,8806.3556,1807.7129
218,2022-02-04,,4067876.8716,-2126420.1102,-7863.2013,-7928.1495,-702.698,5984746.7507,2898548.9307,10182.0476,11816.8151,1367.7698,3820144.4877,7151.9916,8331.6134,1706.6144
219,2022-02-05,,4069666.1288,-2174650.518,-7557.0644,-7677.4072,-677.3553,5990127.0077,2922020.8851,9612.6793,11191.3563,1293.026,3844012.3257,6739.6752,7878.6352,1610.3921
220,2022-02-06,,4071333.5381,-2222935.792,-7254.9541,-7424.6849,-652.1576,5995180.0559,2945575.5995,9070.734,10593.904,1221.7738,3867938.8657,6348.081,7446.6815,1518.8634
221,2022-02-07,,4072886.6562,-2271274.3528,-6957.5704,-7171.0802,-627.1821,5999922.8002,2969208.7234,8555.1771,10023.5276,1153.888,3891920.8787,5976.3744,7035.0193,1431.8487
222,2022-02-08,,4074332.6271,-2319664.5757,-6665.5277,-6917.5885,-602.4972,6004371.4289,2992916.0905,8064.9949,9479.3068,1089.2458,3915955.281,5623.7403,6642.9242,1349.172
223,2022-02-09,,4075678.2013,-2368104.8012,-6379.3602,-6665.1094,-578.1639,6008541.432,3016693.7134,7599.1952,8960.333,1027.7261,3940039.1303,5289.3835,6269.6814,1270.6609
224,2022-02-10,,4076929.7526,-2416593.3452,-6099.5277,-6414.452,-554.2357,6012447.6203,3040537.7789,7156.8086,8465.7105,969.2107,3964169.6207,4972.5297,5914.5873,1196.1467
225,2022-02-11,,4078093.2958,-2465128.5073,-5826.421,-6166.3405,-530.7597,6016104.1451,3064444.6423,6736.8886,7994.5578,913.5834,3988344.0781,4672.4254,5576.9502,1125.465
226,2022-02-12,,4079174.5037,-2513708.5794,-5560.3673,-5921.4196,-507.7764,6019524.5174,3088410.8224,6338.5122,7546.0087,860.7306,4012559.956,4388.3386,5256.0918,1058.4553
227,2022-02-13,,4080178.7228,-2562331.8529,-5301.6348,-5680.2596,-485.3205,6022721.6288,3112432.9967,5960.7805,7119.2132,810.5416,4036814.8302,4119.5588,4951.3475,994.9613
228,2022-02-14,,4081110.9895,-2610996.6249,-5050.4377,-5443.3612,-463.4216,6025707.7707,3136507.9956,5602.8189,6713.3385,762.9081,4061106.3953,3865.3974,4662.0675,934.8312
229,2022-02-15,,4081976.0453,-2659701.2048,-4806.9405,-5211.1607,-442.1039,6028494.655,3160632.7979,5263.7772,6327.5692,717.7247,4085432.4597,3625.1873,4387.6173,877.9172
230,2022-02-16,,4082778.3512,-2708443.9188,-4571.2623,-4984.034,-421.3873,6031093.434,3184804.5255,4942.8299,5961.1087,674.8885,4109790.9413,3398.2832,4127.3779,824.0762
231,2022-02-17,,4083522.102,-2757223.1155,-4343.4808,-4762.3013,-401.2873,6033514.7205,3209020.4381,4639.1761,5613.1788,634.2998,4134179.8635,3184.0615,3880.7468,773.1695
232,2022-02-18,,4084211.24,-2806037.1691,-4123.6357,-4546.2312,-381.8157,6035768.6071,3233277.9287,4352.0398,5283.0209,595.8615,4158597.3508,2981.9202,3647.1377,725.0627
233,2022-02-19,,4084849.4681,-2854884.4837,-3911.733,-4336.0447,-362.9807,6037864.6867,3257574.5185,4080.6695,4969.8961,559.4793,4183041.6247,2791.2783,3425.9811,679.6258
234,2022-02-20,,4085440.2621,-2903763.4962,-3707.7476,-4131.919,-344.7871,6039812.0709,3281907.8522,3824.3383,4673.0851,525.0618,4207510.9999,2611.5762,3216.7245,636.7334
235,2022-02-21,,4085986.8831,-2952672.679,-3511.627,-3933.991,-327.237,6041619.4093,3306275.6931,3582.3438,4391.8888,492.5207,4232003.8803,2442.2749,3018.8321,596.2642
236,2022-02-22,,4086492.389,-3001610.5423,-3323.2938,-3742.3605,-310.3298,6043294.9084,3330675.9186,3354.0075,4125.6285,461.7701,4256518.7551,2282.8559,2831.7852,558.1013
237,2022-02-23,,4086959.6453,-3050575.6361,-3142.6488,-3557.094,-294.0624,6044846.3495,3355106.5155,3138.6749,3873.6455,432.7272,4281054.1951,2132.8207,2655.0822,522.1322
238,2022-02-24,,4087391.3361,-3099566.5514,-2969.5732,-3378.2273,-278.4298,6046281.1067,3379565.5758,2935.7151,3635.3015,405.312,4305608.8493,1991.6907,2488.2381,488.2484
239,2022-02-25,,4087789.974,-3148581.9222,-2803.9315,-3205.7684,-263.4249,6047606.1642,3404051.2921,2744.5205,3409.9784,379.4471,4330181.4411,1859.0066,2330.7849,456.3458
240,2022-02-26,,4088157.9095,-3197620.4254,-2645.5733,-3039.7002,-249.0389,6048828.1336,3428561.9536,2564.5062,3197.0782,355.058,4354770.7651,1734.3278,2182.2712,426.324
241,2022-02-27,,4088497.3409,-3246680.7824,-2494.3356,-2879.9832,-235.2618,6049953.2699,3453095.9417,2395.1099,2996.023,332.0729,4379375.684,1617.2323,2042.262,398.087
242,2022-02-28,,4088810.3223,-3295761.759,-2350.0444,-2726.5578,-222.0818,6050987.488,3477651.7262,2235.7913,2806.2547,310.4227,4403995.1247,1507.316,1910.3383,371.5424
243,2022-03-01,,4089098.7725,-3344862.1657,-2212.517,-2579.3465,-209.4865,6051936.3781,3502227.8612,2086.0317,2627.2346,290.0407,4428628.0762,1404.1925,1786.0974,346.6017
244,2022-03-02,,4089364.4827,-3393980.8579,-2081.5632,-2438.256,-197.4622,6052805.2206,3526822.9815,1945.3336,2458.4436,270.8629,4453273.5859,1307.4923,1669.1519,323.1801
245,2022-03-03,,4089609.1242,-3443116.7354,-1956.987,-2303.1789,-185.9945,6053599.0008,3551435.7986,1813.2198,2299.3816,252.828,4477930.7568,1216.8622,1559.13,301.1966
246,2022-03-04,,4089834.2554,-3492268.7423,-1838.5877,-2173.9959,-175.0684,6054322.4234,3576065.0974,1689.2338,2149.5671,235.8769,4502598.7452,1131.9655,1455.6749,280.5735
247,2022-03-05,,4090041.3289,-3541435.8666,-1726.1615,-2050.5775,-164.6683,6054979.9253,3600709.7328,1572.9381,2008.5373,219.953,4527276.7574,1052.4806,1358.4444,261.2367
248,2022-03-06,,4090231.6976,-3590617.1391,-1619.5027,-1932.785,-154.7781,6055575.6892,3625368.6259,1463.9148,1875.8474,205.0022,4551964.0477,978.1014,1267.1107,243.1152
249,2022-03-07,,4090406.6212,-3639811.6334,-1518.4041,-1820.4724,-145.3814,6056113.6564,3650040.7613,1361.7641,1751.0701,190.9725,4576659.9157,908.536,1181.36,226.1416
250,2022-03-08,,4090567.2716,-3689018.4644,-1422.6588,-1713.4878,-136.4617,6056597.5385,3674725.1838,1266.1047,1633.7959,177.8143,4601363.7038,843.5067,1100.8922,210.2513
251,2022-03-09,,4090714.739,-3738236.7877,-1332.0604,-1611.6741,-128.0023,6057030.8293,3699420.995,1176.5724,1523.6317,165.48,4626074.795,782.7494,1025.4202,195.3829
252,2022-03-10,,4090850.0363,-3787465.7988,-1246.404,-1514.8706,-119.9864,6057416.816,3724127.351,1092.82,1420.2012,153.9243,4650792.6109,726.0129,954.6701,181.4778
253,2022-03-11,,4090974.1046,-3836704.7316,-1165.4868,-1422.914,-112.3972,6057758.59,3748843.4593,1014.5168,1323.1443,143.1039,4675516.6096,673.0586,888.3801,168.4805
254,2022-03-12,,4091087.8178,-3885952.858,-1089.1089,-1335.6389,-105.2181,6058059.057,3773568.5761,941.3478,1232.1163,132.9774,4700246.2833,623.6604,826.3008,156.3379
255,2022-03-13,,4091191.9865,-3935209.4858,-1017.0734,-1252.8791,-98.4326,6058320.9472,3798302.004,873.0135,1146.7878,123.5054,4724981.1571,577.6033,768.1943,144.9997
256,2022-03-14,,4091287.3628,-3984473.9585,-949.1874,-1174.468,-92.0243,6058546.8244,3823043.089,809.2289,1066.8444,114.6504,4749720.7864,534.6837,713.8341,134.418
257,2022-03-15,,4091374.6436,-4033745.6537,-885.262,-1100.2398,-85.9771,6058739.0951,3847791.2187,749.7233,991.9858,106.3767,4774464.7557,494.7089,663.0045,124.5477
258,2022-03-16,,4091454.4746,-4083023.9817,-825.1127,-1030.0295,-80.2753,6058900.0172,3872545.8198,694.2398,921.9256,98.6502,4799212.6768,457.4963,615.5005,115.3455
259,2022-03-17,,4091527.4535,-4132308.3846,-768.5599,-963.6739,-74.9034,6059031.7084,3897306.3558,642.5347,856.391,91.4387,4823964.1871,422.8731,571.127,106.7708
260,2022-03-18,,4091594.1337,-4181598.3351,-715.4287,-901.0117,-69.8461,6059136.1536,3922072.3251,594.3767,795.1221,84.7115,4848718.9485,390.676,529.6989,98.785
261,2022-03-19,,4091655.0268,-4230893.3351,-665.5496,-841.8843,-65.0888,6059215.2127,3946843.2591,549.5469,737.8715,78.4394,4873476.6452,360.7506,491.0404,91.3513
262,2022-03-20,,4091710.6056,-4280192.9146,-618.7584,-786.1361,-60.617,6059270.6276,3971618.7199,507.838,684.4041,72.5949,4898236.9832,332.9514,454.9847,84.4354
263,2022-03-21,,4091761.3072,-4329496.6306,-574.8963,-733.6146,-56.4168,6059304.029,3996398.2991,469.0537,634.4963,67.1516,4922999.6883,307.1408,421.3738,78.0044
264,2022-03-22,,4091807.5349,-4378804.0657,-533.8098,-684.1708,-52.4746,6059316.943,4021181.6157,433.0088,587.9358,62.0849,4947764.5055,283.1892,390.0578,72.0275
265,2022-03-23,,4091849.661,-4428114.8273,-495.3512,-637.6597,-48.7773,6059310.7967,4045968.3143,399.5279,544.5211,57.3711,4972531.1974,260.9743,360.895,66.4755
266,2022-03-24,,4091888.0289,-4477428.5461,-459.3782,-593.94,-45.3123,6059286.9246,4070758.0643,368.4455,504.0612,52.9882,4997299.543,240.3812,333.7513,61.321
267,2022-03-25,,4091922.9549,-4526744.875,-425.7543,-552.8745,-42.0672,6059246.5738,4095550.5573,339.6058,466.3749,48.915,5022069.3373,221.3014,308.4997,56.5379
268,2022-03-26,,4091954.7308,-4576063.4886,-394.3482,-514.3303,-39.0303,6059190.9092,4120345.5069,312.8613,431.2909,45.1318,5046840.3895,203.6332,285.0204,52.1018
269,2022-03-27,,4091983.6248,-4625384.0815,-365.0343,-478.179,-36.1903,6059121.0188,4145142.6463,288.0735,398.6466,41.6198,5071612.5228,187.2808,263.2001,47.9898
270,2022-03-28,,4092009.8841,-4674706.3673,-337.6923,-444.2964,-33.5364,6059037.9177,4169941.728,265.1119,368.2887,38.3613,5096385.5728,172.1542,242.9321,44.1801
271,2022-03-29,,4092033.7358,-4724030.0781,-312.2072,-412.5627,-31.0579,6058942.5533,4194742.5218,243.8534,340.072,35.3398,5121159.3874,158.1689,224.1156,40.6525
272,2022-03-30,,4092055.3888,-4773354.9632,-288.4693,-382.8626,-28.7451,6058835.8091,4219544.8142,224.1826,313.8594,32.5394,5145933.8255,145.2457,206.6556,37.3876
273,2022-03-31,,4092075.0348,-4822680.7883,-266.374,-355.0853,-26.5882,6058718.5086,4244348.407,205.9909,289.5215,29.9454,5170708.7564,133.3103,190.4626,34.3676
274,2022-04-01,,4092092.8499,-4872007.3344,-245.8217,-329.1245,-24.5782,6058591.4192,4269153.1167,189.1763,266.9364,27.5439,5195484.0592,122.2931,175.4524,31.5755
275,2022-04-02,,4092108.9959,-4921334.3971,-226.7175,-304.878,-22.7064,6058455.2559,4293958.773,173.6431,245.9889,25.3219,5220259.6218,112.1289,161.5459,28.9956
276,2022-04-03,,4092123.6208,-4970661.7858,-208.9714,-282.2483,-20.9644,6058310.6842,4318765.2185,159.3016,226.5707,23.267,5245035.3411,102.7566,148.6684,26.6129
277,2022-04-04,,4092136.8606,-5019989.3231,-192.498,-261.1419,-19.3443,6058158.3235,4343572.3073,146.0677,208.5797,21.3677,5269811.1212,94.1192,136.7501,24.4136
278,2022-04-05,,4092148.8395,-5069316.8435,-177.2162,-241.4696,-17.8387,6057998.7504,4368379.9046,133.8625,191.92,19.6132,5294586.874,86.1633,125.7251,22.3846
279,2022-04-06,,4092159.6716,-5118644.1932,-163.0492,-223.1463,-16.4403,6057832.5006,4393187.8858,122.6123,176.5013,17.9934,5319362.518,78.8391,115.5318,20.5137
