,Date,CumulativeSumAdmitted,SC1-6M-VS1 HSC 15.0%,S-SC1-6M-VS1 HSC 15.0%,E-SC1-6M-VS1 HSC 15.0%,IS-SC1-6M-VS1 HSC 15.0%,IA-SC1-6M-VS1 HSC 15.0%,R-SC1-6M-VS1 HSC 15.0%,V1-SC1-6M-VS1 HSC 15.0%,Ev1-SC1-6M-VS1 HSC 15.0%,ISv1-SC1-6M-VS1 HSC 15.0%,IAv1-SC1-6M-VS1 HSC 15.0%,V2-SC1-6M-VS1 HSC 15.0%,Ev2-SC1-6M-VS1 HSC 15.0%,ISv2-SC1-6M-VS1 HSC 15.0%,IAv2-SC1-6M-VS1 HSC 15.0%
141,2021-11-19,,2508829.8399,3106731.3025,341286.8436,304480.2497,28879.0715,3057439.8401,1025803.2328,86176.4154,70435.7943,9913.0246,1884914.3065,80885.8202,61677.9019,16216.4331
142,2021-11-20,,2575697.3149,3021028.5139,334690.6551,301674.9849,28461.1178,3150137.9368,1018601.5118,86102.6497,71003.2038,9948.7325,1883198.1711,81301.0993,62574.3083,16371.2163
143,2021-11-21,,2642288.3843,2937251.4744,327547.2215,298287.7381,27990.7876,3243361.3767,1011586.8,85872.6101,71443.8869,9966.0344,1881562.6485,81567.6337,63368.6903,16496.7812
144,2021-11-22,,2708480.2633,2855453.9635,319907.1336,294343.4337,27471.53,3336956.6164,1004785.8459,85490.407,71756.7919,9965.0936,1880037.2445,81685.6624,64057.3299,16592.6708
145,2021-11-23,,2774153.7251,2775677.4954,311822.9194,289870.6632,26907.0744,3430769.3999,998223.5111,84961.1161,71941.7724,9946.2014,1878650.2816,81656.4548,64637.2246,16658.6394
146,2021-11-24,,2839193.8766,2697951.7135,303348.3342,284901.257,26301.3769,3524645.7381,991922.685,84290.6807,71999.5686,9909.7697,1877428.7393,81482.2693,65106.1113,16694.6509
147,2021-11-25,,2903490.8628,2622294.899,294537.6759,279469.8239,25658.5646,3618432.8598,985904.2265,83485.8075,71931.7742,9856.3221,1876398.116,81166.2982,65462.4793,16700.8752
148,2021-11-26,,2966940.4903,2548714.5749,285445.1373,273613.2718,24982.8809,3711980.1248,980186.9328,82553.8568,71740.7946,9786.4836,1875582.316,80712.6033,65705.5737,16677.6808
149,2021-11-27,,3029444.8099,2477208.2332,276124.161,267370.2826,24278.6285,3805139.9542,974787.5317,81502.7231,71429.791,9700.9696,1875003.5503,80126.0372,65835.3877,16625.6246
150,2021-11-28,,3090912.5316,2407764.0496,266626.9403,260780.8388,23550.1203,3897768.592,969720.7011,80340.7292,71002.6207,9600.5736,1874682.2767,79412.1643,65852.6446,16545.441
151,2021-11-29,,3151259.3937,2340361.6752,257003.9216,253885.7406,22801.6322,3989726.8622,964999.1062,79076.5141,70463.77,9486.1557,1874637.1529,78577.1745,65758.7716,16438.0273
152,2021-11-30,,3210408.4559,2274973.0686,247303.3609,246726.1283,22037.358,4080880.8756,960633.4533,77718.9237,69818.2819,9358.6302,1874885.0086,77627.7907,65555.8659,16304.4295
153,2021-12-01,,3268290.2878,2211563.3157,237570.9849,239343.0309,21261.3683,4171102.6407,956632.5595,76276.9105,69071.6785,9218.9528,1875440.8402,76571.1777,65246.6522,16145.8245
154,2021-12-02,,3324843.0749,2150091.4638,227849.6978,231776.9493,20477.5759,4260270.605,953003.4372,74759.4384,68229.8836,9068.1085,1876317.8237,75414.8499,64834.4348,15963.5036
155,2021-12-03,,3380012.6427,2090511.3112,218179.3664,224067.4874,19689.7072,4348270.1021,949751.3847,73175.3975,67299.1458,8907.1009,1877527.3436,74166.5823,64323.045,15758.8545
156,2021-12-04,,3433752.4065,2032772.1815,208596.669,216253.0142,18901.2769,4434993.7265,946880.0856,71533.528,66285.9623,8736.941,1879079.0357,72834.3253,63716.7851,15533.3439
157,2021-12-05,,3486023.258,1976819.6892,199134.9916,208370.3591,18115.5678,4520341.6468,944391.7166,69842.3498,65197.0028,8558.6369,1880980.8428,71426.1198,63020.3674,15288.499
158,2021-12-06,,3536793.3816,1922596.4359,189824.3902,200454.5657,17335.6173,4604221.8203,942287.0553,68110.1038,64039.0393,8373.1853,1883239.0817,69950.0216,62238.854,15025.8908
159,2021-12-07,,3586038.0198,1870042.667,180691.6,192538.6858,16564.2073,4686550.139,940565.5908,66344.7033,62818.8791,8181.5628,1885858.5179,68414.03,61377.5953,14747.1171
160,2021-12-08,,3633739.1915,1819096.8793,171760.087,184653.6177,15803.8591,4767250.5048,939225.633,64553.694,61543.3042,7984.7192,1888842.4479,66826.0245,60442.1689,14453.7875
161,2021-12-09,,3679885.3704,1769696.3783,163050.1369,176827.9852,15056.8319,4846254.8389,938264.4219,62744.2216,60219.0144,7783.5713,1892192.786,65193.7071,59438.3205,14147.5086
162,2021-12-10,,3724471.1319,1721777.7835,154578.9747,169088.0575,14325.1253,4923503.029,937678.2324,60923.0095,58852.5773,7578.9977,1895910.1548,63524.5523,58371.9063,13829.8704
163,2021-12-11,,3767496.7745,1675277.4814,146360.9091,161457.7047,13610.4841,4998942.8198,937462.4776,59096.3421,57450.3845,7371.8349,1899993.9789,61825.7647,57248.8388,13502.435
164,2021-12-12,,3808967.9236,1630132.0292,138407.4967,153958.3882,12914.407,5072529.6537,937611.8057,57270.056,56018.6129,7162.8738,1904442.5777,60104.2421,56075.0362,13166.7251
165,2021-12-13,,3848895.1237,1586278.5094,130727.7202,146609.1802,12238.156,5144226.4652,938120.1936,55449.5371,54563.1931,6952.8576,1909253.2595,58366.5472,54856.3745,12824.2155
166,2021-12-14,,3887293.4238,1543654.8381,123328.1761,139426.8095,11582.7689,5214003.437,938981.0348,53639.7228,53089.7829,6742.4802,1914422.4137,56618.8845,53598.6453,12476.3246
167,2021-12-15,,3924181.964,1502200.0299,116213.2676,132425.7307,10949.0721,5281837.7213,940187.2209,51845.1087,51603.7467,6532.3852,1919945.6008,54867.0834,52307.5169,12124.408
168,2021-12-16,,3959583.5658,1461854.4216,109385.3988,125618.2106,10337.6948,5347713.136,941731.2189,50069.7594,50110.1397,6323.1659,1925817.64,53116.587,50988.5004,11769.7532
169,2021-12-17,,3993524.3339,1422559.8571,102845.1668,119014.4297,9749.0841,5411619.8383,943605.1406,48317.3221,48613.6977,6115.3658,1932032.6919,51372.4461,49646.9205,11413.5757
170,2021-12-18,,4026033.2405,1384259.8526,96591.5624,112622.6036,9183.5201,5473553.958,945800.8135,46591.0441,47118.8296,5909.4789,1938584.3449,49639.3169,48287.8881,11057.0155
171,2021-12-19,,4057141.7735,1346899.7047,90622.1377,106449.1032,8641.1316,5533517.2556,948309.835,44893.79,45629.6166,5705.9516,1945465.6855,47921.4643,46916.2822,10701.1356
172,2021-12-20,,4086883.5776,1310426.5841,84933.1848,100498.5812,8121.9097,5591516.7556,951123.628,43228.0616,44149.8129,5505.1841,1952669.371,46222.7671,45536.733,10346.9211
173,2021-12-21,,4115294.104,1274789.6089,79519.9084,94774.1063,7625.7231,5647564.3668,954233.4917,41596.0198,42682.8493,5307.5316,1960187.6983,44546.727,44153.6078,9995.2789
174,2021-12-22,,4142410.2904,1239939.8902,74376.5767,89277.2999,7152.3326,5701676.5089,957630.646,39999.5046,41231.8401,5113.3076,1968012.6671,42896.4798,42771.0028,9647.0381
175,2021-12-23,,4168270.2585,1205830.5586,69496.6692,84008.4699,6701.4045,5753873.7376,961306.2725,38440.0577,39799.5929,4922.7849,1976136.0386,41274.8086,41392.7372,9302.952
176,2021-12-24,,4192913.0401,1172416.7731,64873.0094,78966.7397,6272.5227,5804180.3836,965251.5491,36918.9435,38388.6185,4736.1987,1984549.3882,39684.1592,40022.3502,8963.6992
177,2021-12-25,,4216378.3146,1139655.7175,60497.8893,74150.1777,5865.2014,5852624.1885,969457.6834,35437.1707,37001.1435,4553.7486,1993244.1568,38126.6559,38663.1018,8629.8861
178,2021-12-26,,4238706.1695,1107506.5816,56363.1835,69555.9224,5478.8962,5899235.9494,973915.941,33995.5133,35639.1241,4375.6012,2002211.6958,36604.1197,37317.9747,8302.0501
179,2021-12-27,,4259936.8992,1075930.5344,52460.4444,65180.2917,5113.0138,5944049.2015,978617.6687,32594.5293,34304.2592,4201.8922,2011443.3062,35118.0843,35989.6793,7980.6619
180,2021-12-28,,4280110.7945,1044890.6859,48781.0013,61018.902,4766.922,5987099.8704,983554.3184,31234.5813,32998.0061,4032.7292,2020930.2788,33669.816,34680.6602,7666.1293
181,2021-12-29,,4299267.9742,1014352.0429,45316.0385,57066.7684,4439.9581,6028425.9695,988717.4655,29915.8547,31721.5953,3868.1936,2030663.9263,32260.3311,33393.1041,7358.8002
182,2021-12-30,,4317448.2286,984281.4581,42056.6671,53318.4024,4131.4366,6068067.303,994098.8245,28638.3747,30476.0453,3708.3429,2040635.6137,30890.4145,32128.9497,7058.9664
183,2021-12-31,,4334690.886,954647.5768,38993.9874,49767.8984,3840.6563,6106065.1948,999690.2633,27402.0224,29262.1774,3553.213,2050836.7836,29560.6369,30889.8973,6766.8673
184,2022-01-01,,4351034.6792,925420.7727,36119.1491,46409.0237,3566.9066,6142462.1984,1005483.8158,26206.5519,28080.6319,3402.8201,2061258.9826,28271.3736,29677.4212,6482.693
185,2022-01-02,,4366517.6521,896573.0901,33423.3943,43235.287,3309.4728,6177301.8696,1011471.6907,25051.6031,26931.8816,3257.1627,2071893.8795,27022.8209,28492.7811,6206.5888
186,2022-01-03,,4381177.0711,868078.1807,30898.0972,40240.0056,3067.6408,6210628.539,1017646.279,23936.7156,25816.2449,3116.2234,2082733.2828,25815.0116,27337.0338,5938.6576
187,2022-01-04,,4395049.3437,839911.2378,28534.8013,37416.3692,2840.7015,6242487.0871,1024000.1615,22861.3407,24733.901,2979.9705,2093769.1574,24647.8316,26211.0461,5678.964
188,2022-01-05,,4408169.9573,812048.9308,26325.2472,34757.4941,2627.9543,6272922.7481,1030526.1131,21824.8535,23684.9014,2848.3597,2104993.6371,23521.0343,25115.5075,5427.5378
189,2022-01-06,,4420573.4273,784469.3401,24261.3958,32256.4718,2428.7103,6301980.9267,1037217.107,20826.5631,22669.1832,2721.3358,2116399.0356,22434.2549,24050.9426,5184.3767
190,2022-01-07,,4432293.2571,757151.8923,22335.4474,29906.4114,2242.2948,6329707.031,1044066.3167,19865.7223,21686.58,2598.8335,2127977.8556,21387.0237,23017.7234,4949.4497
191,2022-01-08,,4443361.9062,730077.2961,20539.856,27700.4773,2068.0496,6356146.3196,1051067.1179,18941.5365,20736.8332,2480.7795,2139722.7959,20378.7785,22016.0819,4722.6999
192,2022-01-09,,4453810.7685,703227.4793,18867.3402,25631.921,1905.3344,6381343.7633,1058213.089,18053.1715,19819.6022,2367.0927,2151626.7571,19408.8765,21046.121,4504.0475
193,2022-01-10,,4463670.1575,676585.5274,17310.8914,23694.1091,1753.5286,6405343.9206,1065498.011,17199.7613,18934.4739,2257.6863,2163682.8458,18476.6047,20107.827,4293.3919
194,2022-01-11,,4472969.299,650135.6233,15863.7783,21880.5468,1612.0323,6428190.8259,1072915.8662,16380.4143,18080.9715,2152.4679,2175884.3776,17581.1904,19201.0794,4090.6149
195,2022-01-12,,4481736.3295,623862.9898,14519.5491,20184.8969,1480.2667,6449927.8907,1080460.8375,15594.2194,17258.5631,2051.3409,2188224.8787,16721.81,18325.6626,3895.5824
196,2022-01-13,,4489998.3008,597753.8322,13272.0325,18600.9962,1357.6752,6470597.8157,1088127.3054,14840.2513,16466.669,1954.2054,2200698.0869,15897.5981,17481.2748,3708.1465
197,2022-01-14,,4497781.1883,571795.285,12115.3353,17122.8683,1243.7236,6490242.5145,1095909.8464,14117.5757,15704.6691,1860.9584,2213297.9511,15107.6549,16667.5381,3528.1481
198,2022-01-15,,4505109.9046,545975.3587,11043.8399,15744.7331,1137.9,6508903.0477,1103803.2295,13425.253,14971.9089,1771.4949,2226018.6305,14351.0533,15884.0069,3355.418
199,2022-01-16,,4512008.3158,520282.8901,10052.1997,14461.0149,1039.7148,6526619.5657,1111802.4132,12762.3425,14267.7057,1685.7086,2238854.4926,13626.8458,15130.1768,3189.779
200,2022-01-17,,4518499.2612,494707.4939,9135.3333,13266.3473,948.7009,6543431.2614,1119902.5418,12127.9061,13591.3539,1603.492,2251800.1112,12934.0701,14405.4918,3031.0475
201,2022-01-18,,4524604.5756,469239.5164,8288.4185,12155.576,864.4132,6559376.3309,1128098.942,11521.0106,12942.13,1524.7373,2264850.2634,12271.754,13709.3519,2879.0344
202,2022-01-19,,4530345.1134,443869.9921,7506.885,11123.761,786.428,6574491.9416,1136387.1182,10940.731,12319.2967,1449.3364,2277999.9261,11638.9212,13041.1196,2733.5471
203,2022-01-20,,4535740.7745,418590.601,6786.4066,10166.1759,714.343,6588814.2075,1144762.7493,10386.1525,11722.1075,1377.1818,2291244.2725,11034.5943,12400.1265,2594.3899
204,2022-01-21,,4540810.5319,393393.6291,6122.8933,9278.3069,647.7764,6602378.1706,1153221.6834,9856.3724,11149.8095,1308.1666,2304578.6676,10457.7998,11785.6784,2461.3656
205,2022-01-22,,4545572.4601,368271.9304,5512.4826,8455.8501,586.3664,6615217.789,1161759.9343,9350.5024,10601.6475,1242.1849,2317998.6643,9907.5704,11197.0611,2334.2763
206,2022-01-23,,4550043.7639,343218.8909,4951.531,7694.7085,529.7707,6627365.9293,1170373.6762,8867.6695,10076.8662,1179.1317,2331499.9986,9382.9486,10633.5448,2212.924
207,2022-01-24,,4554240.8084,318228.3941,4436.6053,6990.9873,477.6659,6638854.3643,1179059.24,8407.0174,9574.713,1118.904,2345078.5848,8882.9891,10094.3885,2097.1117
208,2022-01-25,,4558179.149,293294.7891,3964.4733,6340.9893,429.7463,6649713.775,1187813.1082,7967.708,9094.4405,1061.4,2358730.5107,8406.7611,9578.8441,1986.6437
209,2022-01-26,,4561873.5611,268412.8599,3532.0958,5741.2095,385.724,6659973.7565,1196631.9104,7548.9217,8635.3082,1006.5199,2372452.0323,7953.35,9086.1599,1881.3266
210,2022-01-27,,4565338.0702,243577.7962,3136.617,5188.3292,345.3276,6669662.8271,1205512.419,7149.8586,8196.5843,954.1659,2386239.5691,7521.8593,8615.5837,1780.9694
211,2022-01-28,,4568585.982,218785.1663,2775.3565,4679.2101,308.3016,6678808.441,1214451.5443,6769.7386,7777.5474,904.242,2400089.6987,7111.4119,8166.3655,1685.3842
212,2022-01-29,,4571629.9113,194030.8915,2445.8005,4210.8878,274.4059,6687437.0027,1223446.3305,6407.8024,7377.4877,856.6549,2413999.1517,6721.1512,7737.7605,1594.3863
213,2022-01-30,,4574481.8116,169311.2216,2145.5935,3780.5649,243.415,6695573.8851,1232493.9507,6063.3114,6995.7083,811.3129,2427964.8067,6350.242,7329.0307,1507.7949
214,2022-01-31,,4577153.0033,144622.712,1872.5305,3385.6049,215.117,6703243.4483,1241591.7026,5735.5479,6631.5259,768.1271,2441983.6848,5997.8716,6939.4476,1425.4331
215,2022-02-01,,4579654.2005,119962.203,1624.5491,3023.5257,189.3136,6710469.0605,1250737.0045,5423.8156,6284.2716,727.0108,2456052.9451,5663.2496,6568.2933,1347.1283
216,2022-02-02,,4581995.5397,95326.7989,1399.7216,2691.9922,165.8189,6717273.121,1259927.3909,5127.4393,5953.2922,687.8797,2470169.8792,5345.6093,6214.862,1272.7121
217,2022-02-03,,4584186.6055,70713.8492,1196.2482,2388.8101,144.4587,6723677.0838,1269160.5078,4845.7648,5637.9498,650.6518,2484331.9065,5044.2071,5878.4619,1202.0207
218,2022-02-04,,4586236.4557,46120.9313,1012.4493,2111.9197,125.0704,6729701.4816,1278434.1096,4578.1593,5337.623,615.2478,2498536.5692,4758.3231,5558.4156,1134.8949
219,2022-02-05,,4588153.6484,21545.8324,846.7592,1859.3885,107.502,6735365.9535,1287746.0537,4324.0106,5051.7068,581.5906,2512781.5276,4487.2613,5254.0613,1071.1804
220,2022-02-06,,4589946.2644,-3013.4648,697.7192,1629.4057,91.6113,6740689.2696,1297094.2977,4082.7273,4779.613,549.6056,2527064.5551,4230.3489,4964.7534,1010.7274
221,2022-02-07,,4591621.9296,-27558.7966,563.9719,1420.276,77.2661,6745689.357,1306476.8951,3853.7382,4520.7705,519.2207,2541383.5344,3986.9369,4689.8635,953.391
222,2022-02-08,,4593187.8392,-52091.8325,444.255,1230.4133,64.3428,6750383.3274,1315891.9915,3636.4924,4274.6249,490.3661,2555736.4523,3756.3992,4428.7801,899.0311
223,2022-02-09,,4594650.7782,-76614.0876,337.3953,1058.3353,52.7265,6754787.504,1325337.8212,3430.4588,4040.639,462.9743,2570121.3958,3538.133,4180.9096,847.5124
224,2022-02-10,,4596017.1426,-101126.935,242.3037,902.6576,42.3103,6758917.4484,1334812.7034,3235.1257,3818.2927,436.9803,2584536.5477,3331.5578,3945.6765,798.7042
225,2022-02-11,,4597292.9594,-125631.6164,157.9699,762.0885,32.9946,6762787.9876,1344315.0386,3050.0001,3607.0826,412.3212,2598980.1823,3136.1155,3722.523,752.4806
226,2022-02-12,,4598483.9052,-150129.2527,83.4573,635.4237,24.6872,6766413.2404,1353843.3058,2874.6081,3406.5219,388.9367,2613450.6619,2951.2698,3510.9095,708.7204
227,2022-02-13,,4599595.3253,-174620.8537,17.8987,521.5415,17.3022,6769806.6442,1363396.0587,2708.4937,3216.1408,366.7683,2627946.4326,2776.5055,3310.3147,667.3069
228,2022-02-14,,4600632.2505,-199107.3272,-39.5084,419.3975,10.7601,6772980.9809,1372971.9227,2551.2188,3035.4853,345.76,2642466.0208,2611.3285,3120.2351,628.1278
229,2022-02-15,,4601599.4142,-223589.4868,-89.5057,328.0209,4.9872,6775948.4024,1382569.5919,2402.3623,2864.118,325.8577,2657008.0291,2455.265,2940.1849,591.0752
230,2022-02-16,,4602501.2683,-248068.0604,-132.7785,246.5094,-0.0847,6778720.4561,1392187.8261,2261.5204,2701.617,307.0096,2671571.1337,2307.8607,2769.6963,556.0457
231,2022-02-17,,4603341.9987,-272543.6971,-169.959,174.0252,-4.5187,6781308.1096,1401825.4479,2128.3054,2547.5759,289.1658,2686154.08,2168.6808,2608.3187,522.94
232,2022-02-18,,4604125.5393,-297016.9736,-201.6299,109.7914,-8.3732,6783721.774,1411481.3401,2002.3455,2401.6037,272.2783,2700755.6803,2037.3092,2455.6185,491.6627
233,2022-02-19,,4604855.5868,-321488.4011,-228.3281,53.0878,-11.7021,6785971.3291,1421154.4427,1883.2846,2263.3242,256.3012,2715374.81,1913.3477,2311.1791,462.1227
234,2022-02-20,,4605535.6129,-345958.4304,-250.5473,3.2475,-14.555,6788066.1448,1430843.7506,1770.7813,2132.3756,241.1904,2730010.4052,1796.4157,2174.6002,434.2326
235,2022-02-21,,4606168.8775,-370427.4577,-268.7415,-40.3465,-16.9778,6790015.1039,1440548.3112,1664.5089,2008.4105,226.9036,2744661.459,1686.1497,2045.4977,407.9087
236,2022-02-22,,4606758.4404,-394895.8293,-283.3273,-78.2643,-19.0125,6791826.624,1450267.2214,1564.1547,1891.0951,213.4001,2759327.0197,1582.2024,1923.5031,383.0711
237,2022-02-23,,4607307.1725,-419363.8459,-294.6868,-111.0327,-20.6979,6793508.6779,1459999.6262,1469.4197,1780.1092,200.6413,2774006.1875,1484.2427,1808.2632,359.6434
238,2022-02-24,,4607817.7675,-443831.7677,-303.1701,-139.1376,-22.0698,6795068.815,1469744.7157,1380.0178,1675.1456,188.59,2788698.112,1391.9542,1699.4397,337.5524
239,2022-02-25,,4608292.7508,-468299.8172,-309.0972,-163.0268,-23.1607,6796514.1798,1479501.7233,1295.6759,1575.9097,177.2105,2803401.9899,1305.0358,1596.7088,316.7286
240,2022-02-26,,4608734.4899,-492768.1836,-312.7607,-183.1127,-24.0007,6797851.5312,1489269.9237,1216.1329,1482.1194,166.469,2818117.0627,1223.2002,1499.7606,297.1054
241,2022-02-27,,4609145.2038,-517237.0255,-314.4277,-199.7746,-24.6171,6799087.2611,1499048.6308,1141.1396,1393.5044,156.3327,2832842.6143,1146.1739,1408.2988,278.6193
242,2022-02-28,,4609526.9712,-541706.4744,-314.3412,-213.361,-25.0351,6800227.4118,1508837.1959,1070.4582,1309.806,146.7708,2847577.9689,1073.6964,1322.0405,261.2098
243,2022-03-01,,4609881.7391,-566176.6374,-312.7226,-224.192,-25.2777,6801277.6927,1518635.0056,1003.8618,1230.7768,137.7536,2862322.4891,1005.5199,1240.7151,244.8193
244,2022-03-02,,4610211.3304,-590647.5992,-309.773,-232.5607,-25.3656,6802243.4973,1528441.4806,941.1343,1156.18,129.2526,2877075.5737,941.4086,1164.0647,229.3929
245,2022-03-03,,4610517.4515,-615119.4255,-305.6745,-238.7359,-25.318,6803129.9185,1538256.0735,882.0693,1085.7894,121.2409,2891836.6558,881.1384,1091.843,214.8782
246,2022-03-04,,4610801.699,-639592.1641,-300.5924,-242.963,-25.1521,6803941.7629,1548078.2676,826.4707,1019.3888,113.6927,2906605.2013,824.4962,1023.8151,201.2256
247,2022-03-05,,4611065.5666,-664065.8474,-294.6756,-245.4666,-24.8836,6804683.5663,1557907.5749,774.1512,956.772,106.5835,2921380.707,771.2797,959.7572,188.3878
248,2022-03-06,,4611310.451,-688540.4941,-288.0588,-246.4512,-24.5269,6805359.6071,1567743.5351,724.9331,897.7419,99.8897,2936162.699,721.2967,899.4562,176.3197
249,2022-03-07,,4611537.6585,-713016.111,-280.8628,-246.1033,-24.0948,6805973.9199,1577585.7142,678.6468,842.1104,93.5892,2950950.7309,674.3646,842.7091,164.9787
250,2022-03-08,,4611748.4091,-737492.6941,-273.1964,-244.5924,-23.599,6806530.3068,1587433.7026,635.1314,789.6984,87.6606,2965744.3828,630.3106,789.3225,154.3241
251,2022-03-09,,4611943.8438,-761970.2302,-265.1569,-242.0726,-23.0498,6807032.3515,1597287.1144,594.2338,740.335,82.0838,2980543.2594,588.9703,739.1127,144.3174
252,2022-03-10,,4612125.028,-786448.6983,-256.8311,-238.6833,-22.4569,6807483.4298,1607145.5859,555.8083,693.8573,76.8394,2995346.9891,550.1882,691.9048,134.922
253,2022-03-11,,4612292.9563,-810928.0704,-248.2964,-234.5511,-21.8286,6807886.7202,1617008.7746,519.7167,650.1102,71.9093,3010155.2223,513.8167,647.5327,126.1031
254,2022-03-12,,4612448.5577,-835408.3126,-239.6214,-229.7898,-21.1725,6808245.2152,1626876.3579,485.8279,608.9461,67.276,3024967.6305,479.7161,605.8385,117.8279
255,2022-03-13,,4612592.699,-859889.3861,-230.8667,-224.5024,-20.4953,6808561.7307,1636748.0321,454.0172,570.2245,62.9231,3039783.9049,447.754,566.6723,110.0652
256,2022-03-14,,4612726.1888,-884371.2478,-222.0858,-218.7814,-19.8031,6808838.9162,1646623.5114,424.1665,533.8118,58.8347,3054603.7556,417.8051,529.8916,102.7853
257,2022-03-15,,4612849.7818,-908853.8515,-213.3255,-212.7097,-19.1012,6809079.2637,1656502.5272,396.1636,499.5807,54.9961,3069426.91,389.751,495.3615,95.9603
258,2022-03-16,,4612964.1812,-933337.1481,-204.6266,-206.3616,-18.3943,6809285.1158,1666384.8266,369.9022,467.4106,51.3931,3084253.1126,363.4795,462.9539,89.5635
259,2022-03-17,,4613070.0429,-957821.0862,-196.0243,-199.8033,-17.6866,6809458.6745,1676270.1719,345.2817,437.1866,48.0122,3099082.1233,338.8845,432.5471,83.57
260,2022-03-18,,4613167.978,-982305.613,-187.5491,-193.0939,-16.9815,6809602.0093,1686158.3399,322.2066,408.7998,44.8407,3113913.7172,315.8659,404.0261,77.9559
261,2022-03-19,,4613258.5561,-1006790.6745,-179.2269,-186.2855,-16.2824,6809717.0639,1696049.1209,300.5865,382.1465,41.8667,3128747.6829,294.3289,377.2819,72.6987
262,2022-03-20,,4613342.3074,-1031276.2159,-171.0796,-179.4244,-15.5918,6809805.6638,1705942.3177,280.336,357.1287,39.0786,3143583.8225,274.184,352.2109,67.7773
263,2022-03-21,,4613419.7258,-1055762.1821,-163.1253,-172.5512,-14.9122,6809869.523,1715837.7454,261.3741,333.6532,36.4657,3158421.9504,255.3468,328.7155,63.1715
264,2022-03-22,,4613491.2712,-1080248.5179,-155.3792,-165.7013,-14.2455,6809910.25,1725735.2305,243.6242,311.6315,34.0176,3173261.8928,237.7375,306.703,58.8623
265,2022-03-23,,4613557.3714,-1104735.1685,-147.8531,-158.9057,-13.5933,6809929.3541,1735634.6101,227.014,290.98,31.7247,3188103.4868,221.281,286.0859,54.8318
266,2022-03-24,,4613618.4245,-1129222.0793,-140.5566,-152.1913,-12.9572,6809928.2513,1745535.7315,211.4751,271.6193,29.5778,3202946.5798,205.9062,266.7813,51.0631
267,2022-03-25,,4613674.8007,-1153709.1967,-133.4967,-145.5809,-12.3381,6809908.2694,1755438.4514,196.9428,253.4743,27.5683,3217791.029,191.5463,248.711,47.5403
268,2022-03-26,,4613726.8444,-1178196.4677,-126.6785,-139.0941,-11.7371,6809870.6531,1765342.6357,183.356,236.4737,25.6878,3232636.701,178.1381,231.8008,44.2482
269,2022-03-27,,4613774.8756,-1202683.8405,-120.105,-132.7474,-11.1547,6809816.5692,1775248.1586,170.6571,220.5503,23.9287,3247483.4705,165.6223,215.981,41.1726
270,2022-03-28,,4613819.1916,-1227171.2644,-113.7778,-126.5544,-10.5916,6809747.111,1785154.9024,158.7918,205.6404,22.2837,3262331.2207,153.9429,201.1856,38.3001
271,2022-03-29,,4613860.069,-1251658.69,-107.697,-120.5264,-10.0481,6809663.3026,1795062.7567,147.7087,191.6835,20.7457,3277179.8424,143.0471,187.3521,35.6181
272,2022-03-30,,4613897.7642,-1276146.0693,-101.8615,-114.6723,-9.5243,6809566.1032,1804971.6184,137.3593,178.6229,19.3083,3292029.2333,132.8854,174.4218,33.1147
273,2022-03-31,,4613932.5156,-1300633.3555,-96.2691,-108.9991,-9.0204,6809456.4109,1814881.3909,127.6981,166.4045,17.9653,3306879.2979,123.411,162.3392,30.7787
274,2022-04-01,,4613964.5444,-1325120.5036,-90.9166,-103.5119,-8.5363,6809335.0661,1824791.9838,118.682,154.9777,16.7109,3321729.9472,114.5801,151.052,28.5995
275,2022-04-02,,4613994.056,-1349607.4698,-85.8001,-98.2143,-8.072,6809202.8554,1834703.3127,110.2706,144.2942,15.5396,3336581.0978,106.3513,140.5109,26.5672
276,2022-04-03,,4614021.2407,-1374094.2121,-80.9149,-93.1085,-7.6271,6809060.5148,1844615.2986,102.4256,134.3088,14.4462,3351432.672,98.6859,130.6694,24.6724
277,2022-04-04,,4614046.2751,-1398580.6899,-76.2559,-88.1954,-7.2016,6808908.7324,1854527.8676,95.1111,124.9787,13.4259,3366284.5972,91.5473,121.4838,22.9063
278,2022-04-05,,4614069.3232,-1423066.8643,-71.8173,-83.4749,-6.7949,6808748.152,1864440.951,88.2934,116.2635,12.474,3381136.8059,84.9012,112.9127,21.2608
279,2022-04-06,,4614090.5367,-1447552.6977,-67.5931,-78.946,-6.4068,6808579.375,1874354.4843,81.9406,108.125,11.5863,3395989.2349,78.7155,104.9175,19.7279
280,2022-04-07,,4614110.0562,-1472038.1543,-63.577,-74.6068,-6.0367,6808402.9639,1884268.4073,76.0229,100.5276,10.7586,3410841.8253,72.9601,97.4614,18.3004
281,2022-04-08,,4614128.0122,-1496523.1997,-59.7624,-70.4545,-5.6843,6808219.4439,1894182.6641,70.512,93.4372,9.9871,3425694.5223,67.6064,90.5103,16.9715
282,2022-04-09,,4614144.5253,-1521007.8012,-56.1424,-66.4861,-5.349,6808029.3058,1904097.2024,65.3817,86.8221,9.2683,3440547.2749,62.628,84.0317,15.7347
283,2022-04-10,,4614159.7073,-1545491.9273,-52.7102,-62.6978,-5.0303,6807833.0079,1914011.9732,60.607,80.6523,8.5988,3455400.0353,57.9998,77.9953,14.5839
284,2022-04-11,,4614173.6616,-1569975.5481,-49.4589,-59.0855,-4.7277,6807630.9781,1923926.9311,56.1647,74.8994,7.9753,3470252.7594,53.6985,72.3725,13.5135
