,Date,ActiveCases,SC1-6M-VS2 HSC 12.0%,S-SC1-6M-VS2 HSC 12.0%,E-SC1-6M-VS2 HSC 12.0%,IS-SC1-6M-VS2 HSC 12.0%,IA-SC1-6M-VS2 HSC 12.0%,R-SC1-6M-VS2 HSC 12.0%,V1-SC1-6M-VS2 HSC 12.0%,Ev1-SC1-6M-VS2 HSC 12.0%,ISv1-SC1-6M-VS2 HSC 12.0%,IAv1-SC1-6M-VS2 HSC 12.0%,V2-SC1-6M-VS2 HSC 12.0%,Ev2-SC1-6M-VS2 HSC 12.0%,ISv2-SC1-6M-VS2 HSC 12.0%,IAv2-SC1-6M-VS2 HSC 12.0%
150,2021-11-28,,11861.1053,25148.0288,1295.8025,1930.9772,137.0777,165624.4228,555989.2484,6500.2256,5219.5372,697.2566,1070797.6128,6398.3655,4854.1979,1200.6863
151,2021-11-29,,12227.1001,10165.8039,1113.2324,1809.956,124.0966,167729.3593,559410.4217,6732.8905,5429.7987,723.7155,1079210.5264,6638.0065,5059.0987,1248.1982
152,2021-11-30,,12594.5761,-4766.3163,918.8662,1678.0331,110.1413,169892.8305,562783.0393,6967.2541,5643.3593,750.474,1087572.3707,6880.1791,5267.9012,1296.392
153,2021-12-01,,12962.922,-19646.0515,712.7747,1535.078,95.2095,172114.6497,566107.2241,7202.8975,5859.9283,777.4893,1095883.0739,7124.49,5480.3639,1345.1984
154,2021-12-02,,13331.503,-34471.1892,495.0776,1380.9977,79.3022,174394.5177,569383.2034,7439.3827,6079.1933,804.7158,1104142.6666,7370.5239,5696.2231,1394.5433
155,2021-12-03,,13699.6623,-49239.5959,265.945,1215.7379,62.4245,176732.0198,572611.3113,7676.2543,6300.8212,832.1058,1112351.2855,7617.8449,5915.1937,1444.3483
156,2021-12-04,,14066.7232,-63949.2286,25.5976,1039.2853,44.5854,179126.6239,575791.9912,7913.0407,6524.4586,859.6094,1120509.1758,7865.9974,6136.9693,1494.5303
157,2021-12-05,,14431.9905,-78598.1452,-225.6921,851.6693,25.7981,181577.6787,578925.7964,8149.2558,6749.7328,887.1744,1128616.694,8114.5079,6361.2224,1545.0018
158,2021-12-06,,14794.7533,-93184.5149,-487.6,652.963,6.0799,184084.4117,582013.3915,8384.4008,6976.2526,914.7468,1136674.3098,8362.8858,6587.6055,1595.6718
159,2021-12-07,,15154.2864,-107706.6285,-759.7504,443.2852,-14.5478,186645.9289,585055.5526,8617.9665,7203.6096,942.271,1144682.6073,8610.6259,6815.7511,1646.4449
160,2021-12-08,,15509.8536,-122162.9086,-1041.7164,222.8007,-36.059,189261.214,588053.1671,8849.4348,7431.3788,969.6898,1152642.2866,8857.2093,7045.2734,1697.2228
161,2021-12-09,,15860.7096,-136551.9178,-1333.0212,-8.2788,-58.4239,191929.1282,591007.2334,9078.2809,7659.1209,996.9446,1160554.1636,9102.1062,7275.7685,1747.9035
162,2021-12-10,,16206.1029,-150872.3689,-1633.1386,-249.6942,-81.6082,194648.411,593918.8594,9303.9763,7886.3831,1023.9758,1168419.1709,9344.7773,7506.8159,1798.3828
163,2021-12-11,,16545.2788,-165123.1319,-1941.4953,-501.1389,-105.5736,197417.6808,596789.261,9525.99,8112.7009,1050.723,1176238.3564,9584.6763,7737.98,1848.5536
164,2021-12-12,,16877.4821,-179303.2419,-2257.4721,-762.2589,-130.2776,200235.4363,599619.7599,9743.7919,8337.6001,1077.1253,1184012.8829,9821.252,7968.8108,1898.307
165,2021-12-13,,17201.9599,-193411.9049,-2580.4071,-1032.6538,-155.674,203100.0596,602411.7801,9956.8545,8560.5983,1103.1212,1191744.0259,10053.9508,8198.8463,1947.5326
166,2021-12-14,,17517.965,-207448.5036,-2909.5975,-1311.8771,-181.7126,206009.8179,605166.8452,10164.6558,8781.207,1128.6495,1199433.1713,10282.2189,8427.6134,1996.1187
167,2021-12-15,,17824.7589,-221412.6036,-3244.3026,-1599.4375,-208.3398,208962.866,607886.575,10366.6814,8998.9335,1153.649,1207081.8137,10505.5047,8654.63,2043.9531
168,2021-12-16,,18121.6146,-235303.9586,-3583.7468,-1894.7997,-235.4985,211957.2492,610572.682,10562.4272,9213.283,1178.0592,1214691.5539,10723.2617,8879.4066,2090.9233
169,2021-12-17,,18407.82,-249122.5089,-3927.1243,-2197.3875,-263.1284,214990.9103,613226.9641,10751.4018,9423.7611,1201.8203,1222264.0921,10934.9507,9101.4486,2136.9171
170,2021-12-18,,18682.6811,-262868.3873,-4273.6013,-2506.585,-291.1664,218061.6913,615851.3017,10933.1284,9629.8753,1224.8734,1229801.2264,11140.042,9320.258,2181.8231
171,2021-12-19,,18945.5246,-276541.919,-4622.3207,-2821.7387,-319.5467,221167.3395,618447.6516,11107.1476,9831.1377,1247.1613,1237304.8473,11338.0184,9535.3354,2225.5314
172,2021-12-20,,19195.7014,-290143.6223,-4972.4061,-3142.161,-348.2013,224305.5126,621018.041,11273.0195,10027.0672,1268.6283,1244776.9325,11528.3773,9746.1824,2267.9336
173,2021-12-21,,19432.589,-303674.2077,-5322.9658,-3467.1323,-377.0601,227473.785,623564.5613,11430.3255,10217.1914,1289.2203,1252219.5413,11710.6332,9952.3036,2308.924
174,2021-12-22,,19655.5946,-317134.5756,-5673.0972,-3795.9043,-406.0511,230669.6529,626089.3625,11578.6702,10401.0488,1308.8858,1259634.8093,11884.3196,10153.2086,2348.3992
175,2021-12-23,,19864.1578,-330525.8144,-6021.8916,-4127.7036,-435.1014,233890.5419,628594.6456,11717.6835,10578.191,1327.5754,1267024.9415,12048.9917,10348.4143,2386.2594
176,2021-12-24,,20057.7526,-343849.1962,-6368.4379,-4461.7347,-464.1368,237133.8134,631082.6562,11847.0219,10748.1848,1345.2422,1274392.2062,12204.228,10537.447,2422.4085
177,2021-12-25,,20235.8906,-357106.1728,-6711.8278,-4797.184,-493.0826,240396.7718,633555.6775,11966.3703,10910.614,1361.8424,1281738.9279,12349.6324,10719.8447,2456.7544
178,2021-12-26,,20398.1225,-370298.3702,-7051.1598,-5133.2234,-521.8636,243676.6717,636016.0231,12075.4431,11065.0814,1377.3351,1289067.4806,12484.8359,10895.1586,2489.2098
179,2021-12-27,,20544.0401,-383427.5819,-7385.5434,-5469.0144,-550.4051,246970.7259,638466.03,12173.9852,11211.2102,1391.6825,1296380.2801,12609.4983,11062.9559,2519.6922
180,2021-12-28,,20673.2793,-396495.7658,-7714.1041,-5803.7118,-578.6325,250276.1124,640908.0516,12261.7738,11348.6469,1404.8502,1303679.7776,12723.3103,11222.8214,2548.1247
181,2021-12-29,,20785.5201,-409505.0309,-8035.9869,-6136.4679,-606.4722,253589.9834,643344.4499,12338.618,11477.061,1416.8073,1310968.4508,12825.9935,11374.3593,2574.436
182,2021-12-30,,20880.4874,-422457.6287,-8350.3596,-6466.4363,-633.8517,256909.4732,645777.5888,12404.359,11596.1473,1427.5265,1318248.7969,12917.3017,11517.1942,2598.5606
183,2021-12-31,,20957.9537,-435355.9486,-8656.4173,-6792.7759,-660.7,260231.7052,648209.8276,12458.8717,11705.6269,1436.9841,1325523.3258,12997.0222,11650.974,2620.4394
184,2022-01-01,,21017.7379,-448202.504,-8953.3851,-7114.6541,-686.9479,263553.8,650643.5143,12502.0633,11805.2475,1445.1601,1332794.5524,13064.9757,11775.3696,2640.0195
185,2022-01-02,,21059.7091,-460999.9307,-9240.5228,-7431.2518,-712.5282,266872.8835,653080.9784,12533.8756,11894.7866,1452.0384,1340064.9893,13121.0187,11890.0786,2657.255
186,2022-01-03,,21083.787,-473750.9758,-9517.1288,-7741.7668,-737.3766,270186.0955,655524.5236,12554.2848,11974.0516,1457.6069,1347337.1389,13165.0442,11994.8264,2672.1072
187,2022-01-04,,21089.9382,-486458.477,-9782.5396,-8045.4173,-761.4309,273490.5971,657976.4229,12563.2983,12042.8785,1461.8572,1354613.4862,13196.9788,12089.3653,2684.5441
188,2022-01-05,,21078.178,-499125.3591,-10036.1343,-8341.445,-784.6324,276783.5785,660438.9122,12560.9557,12101.1337,1464.7847,1361896.4922,13216.7841,12173.4763,2694.5404
189,2022-01-06,,21048.5705,-511754.6223,-10277.336,-8629.1185,-806.9253,280062.2658,662914.1849,12547.3285,12148.7138,1466.3886,1369188.5869,13224.457,12246.9703,2702.0785
190,2022-01-07,,21001.2277,-524349.3313,-10505.6145,-8907.7362,-828.2571,283323.929,665404.386,12522.5187,12185.5461,1466.672,1376492.1633,13220.0288,12309.6884,2707.1475
191,2022-01-08,,20936.3084,-536912.6043,-10720.4872,-9176.6294,-848.5792,286565.8884,667911.6073,12486.6579,12211.5883,1465.6414,1383809.5702,13203.5646,12361.5022,2709.7437
192,2022-01-09,,20854.0175,-549447.602,-10921.5206,-9435.1648,-867.8464,289785.5213,670437.883,12439.9067,12226.8283,1463.3071,1391143.107,13175.1628,12402.3145,2709.8705
193,2022-01-10,,20754.6045,-561957.5163,-11108.3313,-9682.7466,-886.0177,292980.2687,672985.1847,12382.4526,12231.2838,1459.6827,1398495.018,13134.9541,12432.059,2707.5382
194,2022-01-11,,20638.3622,-574445.5602,-11280.5866,-9918.8187,-903.056,296147.641,675555.4178,12314.5093,12225.0017,1454.7854,1405867.4864,13083.1005,12450.7006,2702.7638
195,2022-01-12,,20505.6249,-586914.9571,-11438.0047,-10142.8667,-918.9281,299285.2238,678150.4176,12236.3155,12208.0576,1448.6355,1413262.6301,13019.7939,12458.235,2695.571
196,2022-01-13,,20356.7669,-599368.93,-11580.3552,-10354.4192,-933.6052,302390.6831,680771.9464,12148.1325,12180.555,1441.2562,1420682.4967,12945.2554,12454.6885,2685.9899
197,2022-01-14,,20192.2002,-611810.6919,-11707.4585,-10553.0493,-947.0625,305461.7702,683421.69,12050.2438,12142.6242,1432.6738,1428129.0592,12859.7332,12440.1174,2674.0567
198,2022-01-15,,20012.3727,-624243.4362,-11819.1855,-10738.3754,-959.2796,308496.3265,686101.2552,11942.9527,12094.4215,1422.9175,1435604.2124,12763.5018,12414.6074,2659.8138
199,2022-01-16,,19817.7656,-636670.3268,-11915.4572,-10910.0621,-970.2401,311492.287,688812.1681,11826.5811,12036.1282,1412.0188,1443109.7689,12656.8599,12378.2729,2643.3092
200,2022-01-17,,19608.8916,-649094.4895,-11996.2436,-11067.8209,-979.9319,314447.6844,691555.8713,11701.4676,11967.949,1400.0118,1450647.4566,12540.1291,12331.2563,2624.5961
201,2022-01-18,,19386.2923,-661519.0032,-12061.5623,-11211.41,-988.347,317360.6522,694333.7233,11567.9663,11890.1113,1386.9327,1458218.9157,12413.6523,12273.7266,2603.7331
202,2022-01-19,,19150.5354,-673946.892,-12111.4778,-11340.6346,-995.4813,320229.4276,697146.9966,11426.4444,11802.8635,1372.8199,1465825.6961,12277.7917,12205.879,2580.7834
203,2022-01-20,,18902.2126,-686381.1173,-12146.0997,-11455.347,-1001.3351,323052.3537,699996.877,11277.2814,11706.4736,1357.7135,1473469.2559,12132.9272,12127.9328,2555.8147
204,2022-01-21,,18641.9371,-698824.5703,-12165.5808,-11555.4454,-1005.9121,325827.8815,702884.463,11120.867,11601.2281,1341.6553,1481150.9594,11979.4548,12040.1311,2528.8989
205,2022-01-22,,18370.3403,-711280.066,-12170.116,-11640.8738,-1009.2201,328554.5714,705810.7657,10957.5995,11487.4303,1324.6886,1488872.0762,11817.7844,11942.7389,2500.1116
206,2022-01-23,,18088.0702,-723750.3361,-12159.94,-11711.6212,-1011.2702,331231.0945,708776.7083,10787.8843,11365.399,1306.8579,1496633.7801,11648.3385,11836.0418,2469.5316
207,2022-01-24,,17795.7881,-736238.0238,-12135.325,-11767.7203,-1012.0775,333856.2332,711783.1271,10612.1326,11235.4668,1288.2091,1504437.1486,11471.5502,11720.3448,2437.2412
208,2022-01-25,,17494.1661,-748745.6782,-12096.5793,-11809.2463,-1011.6599,336428.8815,714830.7712,10430.7594,11097.9789,1268.7886,1512283.1628,11287.8613,11595.9706,2403.3249
209,2022-01-26,,17183.885,-761275.7498,-12044.0447,-11836.3159,-1010.0388,338948.0447,717920.3039,10244.1827,10953.2915,1248.6438,1520172.7075,11097.721,11463.258,2367.87
210,2022-01-27,,16865.6313,-773830.5862,-11978.0943,-11849.0855,-1007.2386,341412.8396,721052.3034,10052.8216,10801.7701,1227.8226,1528106.5715,10901.5839,11322.5609,2330.9653
211,2022-01-28,,16540.0948,-786412.4277,-11899.1305,-11847.7496,-1003.2864,343822.493,724227.2639,9857.0951,10643.7887,1206.3732,1536085.4483,10699.9083,11174.246,2292.7017
212,2022-01-29,,16207.9666,-799023.4051,-11807.5821,-11832.539,-998.2121,346176.3411,727445.5973,9657.4211,10479.7275,1184.3443,1544109.9375,10493.1548,11018.6918,2253.1709
213,2022-01-30,,15869.9366,-811665.5359,-11703.9027,-11803.7196,-992.0481,348473.8278,730707.6348,9454.2147,10309.9721,1161.7844,1552180.5454,10281.7848,10856.2869,2212.4661
214,2022-01-31,,15526.6911,-824340.7227,-11588.568,-11761.5895,-984.8288,350714.5028,734013.6283,9247.8877,10134.9123,1138.742,1560297.6871,10066.2586,10687.4284,2170.6805
215,2022-02-01,,15178.911,-837050.7508,-11462.0736,-11706.4778,-976.5911,352898.0202,737363.7525,9038.8469,9954.9403,1115.2656,1568461.6881,9847.0347,10512.5207,2127.9082
216,2022-02-02,,14827.2694,-849797.2873,-11324.9323,-11638.7424,-967.3735,355024.1355,740758.1073,8827.4935,9770.4494,1091.4029,1576672.7858,9624.5676,10331.9733,2084.2428
217,2022-02-03,,14472.4301,-862581.8794,-11177.6725,-11558.7676,-957.2163,357092.7033,744196.7193,8614.2219,9581.8334,1067.2016,1584931.1322,9399.3071,10146.2,2039.7779
218,2022-02-04,,14115.0454,-875405.9546,-11020.8354,-11466.9625,-946.1615,359103.6749,747679.5447,8399.4191,9389.4849,1042.7084,1593236.796,9171.697,9955.6175,1994.6064
219,2022-02-05,,13755.7548,-888270.82,-10854.9731,-11363.7586,-934.2521,361057.095,751206.4716,8183.4635,9193.7943,1017.9696,1601589.7652,8942.1737,9760.6435,1948.8203
220,2022-02-06,,13395.1829,-901177.6628,-10680.6461,-11249.6075,-921.5326,362953.0982,754777.3223,7966.7245,8995.1488,993.0306,1609989.9495,8711.1652,9561.6955,1902.5107
221,2022-02-07,,13033.9384,-914127.5507,-10498.4217,-11124.9792,-908.0482,364791.9065,758391.8561,7749.5616,8793.9314,967.9356,1618437.1833,8479.0902,9359.1901,1855.7671
222,2022-02-08,,12672.6124,-927121.4333,-10308.8712,-10990.3595,-893.8449,366573.8252,762049.7719,7532.3239,8590.5198,942.7282,1626931.2287,8246.3572,9153.5409,1808.6775
223,2022-02-09,,12311.7775,-940160.1428,-10112.5687,-10846.2484,-878.9696,368299.2395,765750.7109,7315.3493,8385.2858,917.4507,1635471.7782,8013.3633,8945.158,1761.3281
224,2022-02-10,,11951.9864,-953244.3962,-9910.0886,-10693.1574,-863.4692,369968.6108,769494.2595,7098.9643,8178.594,892.1442,1644058.4581,7780.4939,8734.4463,1713.8031
225,2022-02-11,,11593.7711,-966374.7969,-9702.0042,-10531.6082,-847.3912,371582.4729,773279.952,6883.4833,7970.8016,866.8485,1652690.8315,7548.1216,8521.805,1666.1847
226,2022-02-12,,11237.6417,-979551.837,-9488.8853,-10362.13,-830.7831,373141.4282,777107.2733,6669.2084,7762.2573,841.6023,1661368.4018,7316.6056,8307.6262,1618.5524
227,2022-02-13,,10884.0862,-992775.8998,-9271.2972,-10185.2579,-813.6922,374646.1437,780975.6622,6456.4286,7553.3006,816.4428,1670090.6154,7086.2914,8092.2943,1570.9835
228,2022-02-14,,10533.5695,-1006047.2628,-9049.7986,-10001.5311,-796.166,376097.347,784884.5139,6245.4203,7344.2615,791.4059,1678856.866,6857.5101,7876.1845,1523.5526
229,2022-02-15,,10186.5327,-1019366.1003,-8824.9403,-9811.4907,-778.2512,377495.8224,788833.183,6036.4463,7135.4596,766.5257,1687666.4969,6630.5778,7659.6628,1476.3314
230,2022-02-16,,9843.3931,-1032732.4868,-8597.2635,-9615.6781,-759.9943,378842.4067,792820.9865,5829.7559,6927.2039,741.8353,1696518.8052,6405.7955,7443.0846,1429.3888
231,2022-02-17,,9504.5435,-1046146.4005,-8367.2989,-9414.6332,-741.4412,380137.9858,796847.2065,5625.5848,6719.7922,717.3658,1705413.0449,6183.4487,7226.7945,1382.7908
232,2022-02-18,,9170.3524,-1059607.7267,-8135.5646,-9208.893,-722.6368,381383.4899,800911.0932,5424.1549,6513.5106,693.1471,1714348.43,5963.8072,7011.1253,1336.6004
233,2022-02-19,,8841.1634,-1073116.2616,-7902.5659,-8998.9896,-703.6255,382579.8903,805011.8677,5225.6742,6308.6334,669.2074,1723324.1384,5747.1246,6796.3976,1290.8771
234,2022-02-20,,8517.2956,-1086671.7164,-7668.7935,-8785.4491,-684.4505,383728.1948,809148.7247,5030.337,6105.4227,645.5733,1732339.3148,5533.6387,6582.9192,1245.6778
235,2022-02-21,,8199.0429,-1100273.7194,-7434.7224,-8568.7895,-665.154,384829.4453,813320.8351,4838.3232,5904.1278,622.2696,1741393.0736,5323.5709,6370.9849,1201.0556
236,2022-02-22,,7886.6751,-1113921.8233,-7200.8112,-8349.52,-645.7771,385884.7122,817527.3493,4649.7992,5704.9857,599.3199,1750484.5033,5117.1265,6160.8756,1157.0607
237,2022-02-23,,7580.4382,-1127615.509,-6967.5021,-8128.1399,-626.3596,386895.0911,821767.3997,4464.9181,5508.2205,576.7458,1759612.6693,4914.4951,5952.8591,1113.74
238,2022-02-24,,7280.5541,-1141354.1883,-6735.2187,-7905.1366,-606.9401,387861.7,826040.1032,4283.8191,5314.0436,554.5676,1768776.6168,4715.85,5747.1888,1071.137
239,2022-02-25,,6987.2218,-1155137.21,-6504.3672,-7680.9854,-587.5556,388785.6752,830344.5637,4106.6282,5122.6533,532.8039,1777975.3737,4521.3493,5544.1041,1029.2921
240,2022-02-26,,6700.6162,-1168963.8607,-6275.3334,-7456.1479,-568.2419,389668.1688,834679.8741,3933.458,4934.2349,511.4716,1787207.9535,4331.1346,5343.8297,988.2424
241,2022-02-27,,6420.8887,-1182833.3691,-6048.4831,-7231.0701,-549.0331,390510.3454,839045.1189,3764.4073,4748.9598,490.5861,1796473.3575,4145.3316,5146.5752,948.0214
242,2022-02-28,,6148.1699,-1196744.9163,-5824.1623,-7006.1834,-529.9617,391313.3774,843439.3775,3599.5627,4566.9872,470.1613,1805770.5797,3964.0513,4952.5361,908.6597
243,2022-03-01,,5882.5688,-1210697.636,-5602.697,-6781.903,-511.0586,392078.4429,847861.7258,3438.9984,4388.4631,450.2095,1815098.6083,3787.3901,4761.8935,870.1847
244,2022-03-02,,5624.1733,-1224690.6187,-5384.3922,-6558.6266,-492.3533,392806.7228,852311.2383,3282.7758,4213.5207,430.7415,1824456.4279,3615.4293,4574.8135,832.6206
245,2022-03-03,,5373.0513,-1238722.9175,-5169.5322,-6336.7348,-473.8733,393499.3981,856786.9904,3130.9449,4042.2805,411.7667,1833843.0229,3448.2361,4391.4482,795.9886
246,2022-03-04,,5129.2517,-1252793.5519,-4958.3807,-6116.5901,-455.6445,394157.6469,861288.0601,2983.5442,3874.8506,393.293,1843257.3793,3285.8644,4211.9354,760.3069
247,2022-03-05,,4892.8047,-1266901.5116,-4751.1805,-5898.5368,-437.6913,394782.6424,865813.5303,2840.6007,3711.3268,375.3269,1852698.4869,3128.3545,4036.3989,725.5908
248,2022-03-06,,4663.723,-1281045.761,-4548.1542,-5682.9005,-420.0361,395375.5504,870362.49,2702.1312,3551.7932,357.8737,1862165.3417,2975.7341,3864.9488,691.8527
249,2022-03-07,,4442.0011,-1295225.241,-4349.5019,-5469.9863,-402.6998,395937.5266,874934.037,2568.1409,3396.3211,340.937,1871656.9482,2828.0174,3697.6806,659.1022
250,2022-03-08,,4227.618,-1309438.8761,-4155.4043,-5260.0807,-385.7013,396469.7147,879527.2788,2438.6257,3244.9706,324.5195,1881172.3212,2685.2074,3534.6769,627.3463
251,2022-03-09,,4020.5375,-1323685.577,-3966.0222,-5053.4507,-369.058,396973.2447,884141.3345,2313.5717,3097.7908,308.6225,1890710.4871,2547.2958,3376.0076,596.5893
252,2022-03-10,,3820.709,-1337964.244,-3781.4962,-4850.3437,-352.7856,397449.2311,888775.3356,2192.9563,2954.8197,293.2461,1900270.4862,2414.2632,3221.7296,566.8332
253,2022-03-11,,3628.0682,-1352273.7706,-3601.9477,-4650.9875,-336.898,397898.7709,893428.4282,2076.7477,2816.0848,278.3893,1909851.3742,2286.0801,3071.8876,538.0774
254,2022-03-12,,3442.5381,-1366613.0469,-3427.4791,-4455.5905,-321.4075,398322.9423,898099.7735,1964.9062,2681.6032,264.05,1919452.2232,2162.707,2926.5144,510.3192
255,2022-03-13,,3264.0299,-1380980.9629,-3258.1743,-4264.3417,-306.3249,398722.8031,902788.5494,1857.3843,2551.3823,250.225,1929072.1236,2044.0953,2785.6312,483.5538
256,2022-03-14,,3092.4437,-1395376.4116,-3094.0993,-4077.4109,-291.6593,399099.3897,907493.9512,1754.1272,2425.4201,236.9103,1938710.1848,1930.188,2649.2482,457.7742
257,2022-03-15,,2927.6696,-1409798.2918,-2935.3031,-3894.949,-277.4184,399453.7158,912215.1929,1655.0733,2303.7054,224.1009,1948365.5367,1820.9198,2517.3651,432.9715
258,2022-03-16,,2769.5885,-1424245.5107,-2781.8176,-3717.0888,-263.608,399786.7716,916951.5074,1560.1547,2186.2183,211.7908,1958037.3303,1716.218,2389.9714,409.1351
259,2022-03-17,,2618.0728,-1438716.9869,-2633.6593,-3543.9444,-250.2331,400099.5224,921702.148,1469.2979,2072.931,199.9733,1967724.739,1616.0031,2267.047,386.2525
260,2022-03-18,,2472.9872,-1453211.6524,-2490.829,-3375.6125,-237.2967,400392.9084,926466.3884,1382.4236,1963.8076,188.6409,1977426.9587,1520.1894,2148.5626,364.3098
261,2022-03-19,,2334.1898,-1467728.4549,-2353.3133,-3212.1727,-224.8008,400667.8439,931243.5235,1299.4482,1858.8051,177.7855,1987143.2091,1428.6854,2034.4803,343.2916
262,2022-03-20,,2201.5326,-1482266.3603,-2221.0852,-3053.6878,-212.746,400925.2165,936032.8698,1220.2834,1757.8734,167.3982,1996872.7338,1341.3944,1924.7542,323.1811
263,2022-03-21,,2074.8623,-1496824.3537,-2094.1044,-2900.2044,-201.1318,401165.8871,940833.7659,1144.837,1660.9564,157.4697,2006614.8007,1258.215,1819.3307,303.9604
264,2022-03-22,,1954.0212,-1511401.4419,-1972.3188,-2751.7538,-189.9564,401390.6893,945645.5726,1073.0136,1567.9915,147.9898,2016368.7025,1179.0422,1718.1492,285.6104
265,2022-03-23,,1838.8479,-1525996.6546,-1855.6649,-2608.3523,-179.217,401600.4292,950467.673,1004.7145,1478.9109,138.9483,2026133.7571,1103.767,1621.1425,268.1109
266,2022-03-24,,1729.1776,-1540609.0458,-1744.0687,-2470.0022,-168.9097,401795.8853,955299.4728,939.8387,1393.6417,130.3342,2035909.3072,1032.2777,1528.2375,251.441
267,2022-03-25,,1624.8434,-1555237.6949,-1637.4465,-2336.6921,-159.0296,401977.8086,960140.4005,878.283,1312.1064,122.1363,2045694.7206,964.46,1439.3554,235.579
268,2022-03-26,,1525.6763,-1569881.7079,-1535.7059,-2208.3981,-149.571,402146.9226,964989.9068,819.9425,1234.2232,114.3431,2055489.3905,900.1977,1354.4125,220.5024
269,2022-03-27,,1431.5063,-1584540.2181,-1438.7462,-2085.0839,-140.5275,402303.9231,969847.465,764.711,1159.9067,106.9427,2065292.7346,839.373,1273.3206,206.1883
270,2022-03-28,,1342.1627,-1599212.387,-1346.4599,-1966.7023,-131.8917,402449.479,974712.5706,712.4814,1089.0681,99.923,2075104.1958,781.8671,1195.9877,192.6133
271,2022-03-29,,1257.4747,-1613897.4047,-1258.7326,-1853.1952,-123.6555,402584.2318,979584.7413,663.1461,1021.6158,93.2719,2084923.2413,727.5604,1122.3178,179.7536
272,2022-03-30,,1177.2717,-1628594.4904,-1175.4446,-1744.495,-115.8104,402708.7969,984463.5163,616.5973,957.4558,86.977,2094749.3625,676.3333,1052.2125,167.5851
273,2022-03-31,,1101.3845,-1643302.8927,-1096.4711,-1640.5249,-108.3471,402823.7629,989348.4565,572.7274,896.4917,81.0257,2104582.0747,628.0661,985.5702,156.0836
274,2022-04-01,,1029.6445,-1658021.8899,-1021.6832,-1541.2,-101.2561,402929.693,994239.1435,531.4292,838.6258,75.4057,2114420.9163,582.6398,922.2876,145.2247
275,2022-04-02,,961.8855,-1672750.7898,-950.9485,-1446.4275,-94.5271,403027.1248,999135.1798,492.5963,783.759,70.1045,2124265.4491,539.9362,862.2595,134.9841
276,2022-04-03,,897.9431,-1687488.9297,-884.1321,-1356.1083,-88.1498,403116.5713,1004036.1878,456.1233,731.7911,65.1096,2134115.2567,499.8384,805.3794,125.3375
277,2022-04-04,,837.6552,-1702235.6762,-821.0967,-1270.137,-82.1132,403198.5212,1008941.8098,421.9063,682.6215,60.4085,2143969.9448,462.2307,751.5401,116.2608
278,2022-04-05,,780.8627,-1716990.4254,-761.7037,-1188.4029,-76.4064,403273.4395,1013851.7071,389.8427,636.1491,55.9891,2153829.1404,426.9994,700.6335,107.73
279,2022-04-06,,727.4095,-1731752.6015,-705.8134,-1110.7906,-71.0181,403341.7683,1018765.5594,359.8319,592.273,51.8392,2163692.491,394.0326,652.5517,99.7214
280,2022-04-07,,677.1429,-1746521.6576,-653.2863,-1037.1809,-65.9369,403403.9274,1023683.0647,331.7752,550.8928,47.9467,2173559.6638,363.2209,607.1869,92.2117
281,2022-04-08,,629.9135,-1761297.0741,-603.9825,-967.4511,-61.1514,403460.3147,1028603.9382,305.5759,511.9084,44.2999,2183430.3456,334.457,564.4316,85.1779
282,2022-04-09,,585.5757,-1776078.3588,-557.7632,-901.4761,-56.6499,403511.3075,1033527.9118,281.1399,475.2207,40.8873,2193304.2416,307.6365,524.1793,78.5974
283,2022-04-10,,543.9879,-1790865.046,-514.4907,-839.1285,-52.4211,403557.2625,1038454.7338,258.3753,440.7319,37.6974,2203181.0749,282.6576,486.3245,72.4481
284,2022-04-11,,505.0126,-1805656.6957,-474.0289,-780.2795,-48.4533,403598.5171,1043384.1679,237.1929,408.3452,34.7192,2213060.5859,259.4213,450.763,66.7085
285,2022-04-12,,468.5162,-1820452.893,-436.2436,-724.7993,-44.7352,403635.3897,1048315.9927,217.5061,377.9657,31.9419,2222942.5313,237.8318,417.3922,61.3575
286,2022-04-13,,434.3696,-1835253.2474,-401.0031,-672.5578,-41.2554,403668.1806,1053250.0012,199.2313,349.4999,29.3549,2232826.6838,217.7964,386.1113,56.3746
287,2022-04-14,,402.4478,-1850057.3918,-368.1782,-623.4248,-38.0028,403697.1729,1058185.9997,182.2875,322.8567,26.9481,2242712.8308,199.2255,356.8213,51.74
288,2022-04-15,,372.6305,-1864864.9816,-337.6428,-577.2708,-34.9665,403722.6327,1063123.808,166.5967,297.9465,24.7115,2252600.7745,182.0328,329.4257,47.4344
289,2022-04-16,,344.8016,-1879675.694,-309.2739,-533.9671,-32.1356,403744.8105,1068063.2578,152.0838,274.6824,22.6355,2262490.3303,166.1353,303.8299,43.4391
290,2022-04-17,,318.8493,-1894489.2272,-282.9519,-493.3864,-29.4997,403763.9414,1073004.1929,138.6767,252.9794,20.711,2272381.3269,151.4533,279.942,39.7363
291,2022-04-18,,294.6666,-1909305.2991,-258.5609,-455.4032,-27.0484,403780.2458,1077946.4681,126.3063,232.7552,18.9289,2282273.6051,137.9103,257.6728,36.3085
292,2022-04-19,,272.1506,-1924123.6468,-235.9886,-419.8939,-24.7717,403793.9306,1082889.9487,114.9065,213.93,17.2808,2292167.0175,125.4334,236.9353,33.1392
