,Date,ActiveCases,SC1-6M-VS1 HSC 12.0%,S-SC1-6M-VS1 HSC 12.0%,E-SC1-6M-VS1 HSC 12.0%,IS-SC1-6M-VS1 HSC 12.0%,IA-SC1-6M-VS1 HSC 12.0%,R-SC1-6M-VS1 HSC 12.0%,V1-SC1-6M-VS1 HSC 12.0%,Ev1-SC1-6M-VS1 HSC 12.0%,ISv1-SC1-6M-VS1 HSC 12.0%,IAv1-SC1-6M-VS1 HSC 12.0%,V2-SC1-6M-VS1 HSC 12.0%,Ev2-SC1-6M-VS1 HSC 12.0%,ISv2-SC1-6M-VS1 HSC 12.0%,IAv2-SC1-6M-VS1 HSC 12.0%
150,2021-11-28,,33306.5191,842412.8583,36933.0491,29454.9313,2813.8987,219712.0547,128464.6558,4617.0605,3554.094,485.7162,536854.5377,9502.4446,6605.2398,1715.323
151,2021-11-29,,35107.1149,829520.6868,38339.536,30754.3396,2929.7405,226078.9652,127312.0391,4820.5737,3730.8101,508.5478,538350.749,10030.9703,7008.0966,1815.2126
152,2021-11-30,,36970.1288,816355.9628,39738.4009,32069.3601,3046.0077,232765.0764,126116.7078,5025.9404,3911.6308,531.7562,539723.619,10575.4417,7427.5116,1918.6503
153,2021-12-01,,38893.9426,802927.6305,41122.9051,33395.6519,3162.2239,239778.688,124879.1239,5232.4046,4096.1407,555.2715,540971.0684,11134.8519,7863.2625,2025.5076
154,2021-12-02,,40876.4599,789246.3897,42485.9372,34728.4554,3277.8764,247127.5046,123599.9708,5439.146,4283.8664,579.0161,542091.42,11708.0109,8315.0068,2135.6228
155,2021-12-03,,42915.0791,775324.714,43820.0666,36062.6029,3392.4192,254818.541,122280.1616,5645.2846,4474.2758,602.9048,543083.441,12293.5406,8782.2731,2248.7992
156,2021-12-04,,45006.6684,761176.8484,45117.605,37392.5376,3505.2762,262858.0273,120920.8464,5849.8852,4666.7781,626.8453,543946.3841,12889.8728,9264.4531,2364.8038
157,2021-12-05,,47147.546,746818.7817,46370.6772,38712.3412,3615.8453,271251.3134,119523.4161,6051.9639,4860.7249,650.7385,544680.0249,13495.249,9760.794,2483.3661
158,2021-12-06,,49333.4641,732268.1954,47571.3025,40015.7684,3723.5032,280002.7736,118089.5036,6250.4959,5055.412,674.4788,545284.6972,14107.7233,10270.3929,2604.178
159,2021-12-07,,51559.6009,717544.3871,48711.482,41296.2895,3827.6112,289115.7163,116620.9819,6444.424,5250.0828,697.9551,545761.3228,14725.1686,10792.1924,2726.8936
160,2021-12-08,,53820.5557,702668.1685,49783.2965,42547.1415,3927.5215,298592.292,115119.9597,6632.6695,5443.9317,721.0515,546111.4384,15345.2861,11324.9775,2851.1296
161,2021-12-09,,56110.3539,687661.7369,50779.008,43761.3872,4022.5844,308433.4085,113588.7733,6814.1432,5636.1094,743.6483,546337.2162,15965.6174,11867.3747,2976.4665
162,2021-12-10,,58422.4581,672548.5231,51691.1648,44931.9823,4112.1558,318638.6519,112029.9745,6987.7577,5825.7294,765.6233,546441.4781,16583.561,12417.8532,3102.4505
163,2021-12-11,,60749.7879,657353.0197,52512.7063,46051.8465,4195.6054,329206.217,110446.317,7152.4403,6011.8744,786.8527,546427.7028,17196.3912,12974.7284,3228.5955
164,2021-12-12,,63084.7489,642100.5835,53237.0709,47113.9428,4272.3247,340132.8448,108840.7376,7307.1469,6193.6051,807.2127,546300.0261,17801.2809,13536.1676,3354.3866
165,2021-12-13,,65419.2694,626817.2242,53858.297,48111.3598,4341.736,351413.7721,107216.336,7450.8753,6369.9686,826.5809,546063.233,18395.3275,14100.1985,3479.2835
166,2021-12-14,,67744.8468,611529.3794,54371.1189,49037.3973,4403.3002,363042.6928,105576.3511,7582.6791,6540.0089,844.8377,545722.742,18975.5805,14664.72,3602.725
167,2021-12-15,,70052.6006,596263.6854,54771.052,49885.6496,4456.5252,375011.7334,103924.136,7701.6806,6702.7761,861.868,545284.5818,19539.071,15227.5154,3724.1337
168,2021-12-16,,72333.3396,581046.7166,55054.4767,50650.0994,4500.9739,387311.4398,102263.1283,7807.0843,6857.3388,877.5626,544755.3581,20082.8466,15786.2697,3842.9217
169,2021-12-17,,74577.6299,565904.7574,55218.6958,51325.1951,4536.2706,399930.7845,100596.8225,7898.188,7002.7939,891.8196,544142.2146,20604.0028,16338.5866,3958.4962
170,2021-12-18,,76775.8716,550863.5683,55261.9814,51905.9296,4562.1077,412857.186,98928.7405,7974.3922,7138.2779,904.5459,543452.7874,21099.7153,16882.0094,4070.266
171,2021-12-19,,78918.3824,535948.1488,55183.6105,52387.9141,4578.2504,426076.5449,97262.4004,8035.21,7262.9775,915.6586,542695.1514,21567.2752,17414.0432,4177.6476
172,2021-12-20,,80995.4865,521182.5215,54983.8788,52767.4437,4584.5409,439573.2955,95601.2869,8080.2733,7376.1403,925.0861,541877.7617,22004.1206,17932.1786,4280.0718
173,2021-12-21,,82997.6045,506589.5315,54664.0971,53041.5522,4580.9015,453330.474,93948.8222,8109.3377,7477.0844,932.769,541009.3901,22407.8677,18433.9169,4376.9904
174,2021-12-22,,84915.3468,492190.6664,54226.5711,53208.0565,4567.3355,467329.8014,92308.3375,8122.2859,7565.2069,938.6609,540099.0583,22776.3392,18916.7954,4467.8826
175,2021-12-23,,86739.6063,478005.8984,53674.5632,53265.589,4543.9278,481551.7804,90683.0473,8119.1278,7639.992,942.7294,539155.9684,23107.5896,19378.4138,4552.2607
176,2021-12-24,,88461.6498,464053.5521,53012.2386,53213.6171,4510.843,495975.8056,89076.0256,8099.9992,7701.017,944.956,538189.4317,23399.9281,19816.4592,4629.6764
177,2021-12-25,,90073.2068,450350.1991,52244.597,53052.4498,4468.3232,510580.2856,87490.1839,8065.1586,7747.9575,945.3365,537208.7982,23651.936,20228.7312,4699.7254
178,2021-12-26,,91566.5526,436910.5801,51377.3914,52783.2301,4416.6839,525342.7739,85928.2534,8014.9814,7780.5912,943.8808,536223.3859,23862.4815,20613.1661,4762.0523
179,2021-12-27,,92934.5863,423747.5537,50417.0375,52407.9158,4356.3087,540240.1094,84392.769,7949.9528,7798.7993,940.6128,535242.4133,24030.7287,20967.8582,4816.3542
180,2021-12-28,,94170.9011,410872.0739,49370.5139,51929.2466,4287.6435,555248.5626,82886.0572,7870.659,7802.5677,935.5696,534274.9343,24156.1433,21291.0805,4862.3838
181,2021-12-29,,95269.8453,398293.1914,48245.2583,51350.7003,4211.1896,570343.9853,81410.227,7777.7771,7791.9848,928.8009,533329.7774,24238.4928,21581.3018,4899.9517
182,2021-12-30,,96226.5743,386018.0801,47049.06,50676.4388,4127.4957,585501.9638,79967.1639,7672.0641,7767.2399,920.3684,532415.4891,24277.8425,21837.2017,4928.9274
183,2021-12-31,,97037.092,374052.0849,45789.9529,49911.2449,4037.15,600697.9715,78558.5266,7554.345,7728.6183,910.344,531540.2837,24274.5477,22057.6827,4949.2401
184,2022-01-01,,97698.2813,362398.7888,44476.1095,49060.4521,3940.772,615907.5198,77185.7477,7425.5004,7676.4963,898.8095,530711.998,24229.2416,22241.8787,4960.8782
185,2022-01-02,,98207.9228,351060.0978,43115.7397,48129.8679,3839.004,631106.3065,75850.0355,7286.4542,7611.3346,885.8546,529938.0524,24142.8202,22389.1605,4963.8877
186,2022-01-03,,98564.7037,340036.3367,41716.9957,47125.6947,3732.5022,646270.3572,74552.3792,7138.1612,7533.6707,871.5763,529225.4184,24016.4235,22499.1387,4958.3708
187,2022-01-04,,98768.2133,329326.356,40287.8869,46054.45,3621.9296,661376.1565,73293.5563,6981.5952,7444.1112,856.0766,528580.5941,23851.4154,22571.6618,4944.4827
188,2022-01-05,,98818.9304,318927.6507,38836.197,44922.8814,3507.9475,676400.7798,72074.1406,6817.7374,7343.3224,839.462,528009.5827,23649.3606,22606.8135,4922.4286
189,2022-01-06,,98718.199,308836.481,37369.4155,43737.8866,3391.2088,691322.0093,70894.5136,6647.5657,7232.0212,821.8419,527517.8795,23412.0001,22604.9051,4892.4599
190,2022-01-07,,98468.1954,299047.9967,35894.679,42506.4339,3272.3508,706118.4409,69754.8751,6472.0446,7110.9658,803.327,527110.4642,23141.2265,22566.4665,4854.8697
191,2022-01-08,,98071.8859,289556.3621,34418.7217,41235.4889,3151.9903,720769.5792,68655.2561,6292.1171,6980.9462,784.0282,526791.7987,22839.0583,22492.2345,4809.9884
192,2022-01-09,,97532.9788,280354.8798,32947.8363,39931.9441,3030.7177,735255.9219,67595.5316,6108.696,6842.775,764.0559,526565.8298,22507.6148,22383.1385,4758.1787
193,2022-01-10,,96855.8685,271436.111,31487.845,38602.5552,2909.0935,749559.0319,66575.4341,5922.6579,6697.2784,743.5183,526435.9965,22149.0908,22240.286,4699.8312
194,2022-01-11,,96045.5757,262791.9913,30044.0797,37253.8839,2787.6441,763661.5968,65594.5669,5734.837,6545.2874,722.5209,526405.2413,21765.7331,22064.9448,4635.3587
195,2022-01-12,,95107.6833,254413.9419,28621.3712,35892.2473,2666.8596,777547.4773,64652.4175,5546.0214,6387.6305,701.1657,526476.0251,21359.8172,21858.5258,4565.192
196,2022-01-13,,94048.2689,246292.9723,27224.0457,34523.6744,2547.1918,791201.7432,63748.3708,5356.9488,6225.1254,679.5502,526650.3445,20933.6264,21622.5643,4489.7745
197,2022-01-14,,92873.8373,238419.7779,25855.9292,33153.8702,2429.0525,804610.6982,62881.7218,5168.3047,6058.5732,657.767,526929.7525,20489.4317,21358.7013,4409.5583
198,2022-01-15,,91591.25,230784.8283,24520.3574,31788.1869,2312.8137,817761.8943,62051.6878,4980.7206,5888.752,635.9034,527315.3804,20029.4742,21068.6646,4324.9991
199,2022-01-16,,90207.6577,223378.449,23220.191,30431.6014,2198.8069,830644.1352,61257.4198,4794.7733,5716.4119,614.0412,527807.9617,19555.9491,20754.25,4236.5528
200,2022-01-17,,88730.4319,216190.8949,21957.8358,29088.7005,2087.3239,843247.4712,60498.0135,4610.985,5542.2706,592.2559,528407.8564,19070.9911,20417.3038,4144.6714
201,2022-01-18,,87167.0999,209212.4155,20735.2653,27763.671,1978.6177,855563.1846,59772.5196,4429.8242,5367.0097,570.6172,529115.0769,18576.6632,20059.7048,4049.7998
202,2022-01-19,,85525.282,202433.3134,19554.0467,26460.2966,1872.9041,867583.7674,59079.9529,4251.7065,5191.2722,549.1886,529929.3133,18074.9455,19683.3481,3952.3728
203,2022-01-20,,83812.6323,195843.9952,18415.3687,25181.959,1770.3629,879302.8926,58419.3012,4076.9968,5015.6598,528.0274,530849.9596,17567.7276,19290.1299,3852.8123
204,2022-01-21,,82036.7831,189435.0154,17320.0697,23931.6441,1671.1402,890715.3782,57789.5328,3906.0113,4840.7319,507.1851,531876.1387,17056.8014,18881.9328,3751.5253
205,2022-01-22,,80205.2936,183197.1142,16268.6681,22711.9516,1575.3504,901817.1469,57189.6039,3739.0199,4667.0044,486.707,533006.728,16543.8566,18460.6133,3648.9019
206,2022-01-23,,78325.6032,177121.2491,15261.3909,21525.1084,1483.0781,912605.1806,56618.465,3576.2486,4494.9497,466.6332,534240.383,16030.4768,18027.9899,3545.3137
207,2022-01-24,,76404.989,171198.6214,14298.2033,20372.9844,1394.3808,923077.4715,56075.0661,3417.8829,4324.9965,446.9981,535575.5615,15518.1378,17585.8327,3441.1126
208,2022-01-25,,74450.5284,165420.6967,13378.837,19257.1105,1309.2913,933232.9702,55558.3623,3264.0699,4157.5306,427.8309,537010.5456,15008.2067,17135.8547,3336.6301
209,2022-01-26,,72469.0662,159779.2223,12502.8173,18178.6985,1227.8196,943071.5311,55067.3178,3114.9218,3992.8961,409.1562,538543.4635,14501.9419,16679.7037,3232.1765
210,2022-01-27,,70467.1874,154266.2391,11669.4884,17138.6614,1149.9552,952593.8592,54600.9096,2970.5188,3831.3964,390.9938,540172.309,14000.4946,16218.9565,3128.0405
211,2022-01-28,,68451.1908,148874.0917,10878.0405,16137.6366,1075.6701,961801.4475,54158.1313,2830.9118,3673.2959,373.3596,541894.9624,13504.9112,15755.1131,3024.4892
212,2022-01-29,,66427.072,143595.4335,10127.5307,15176.0073,1004.92,970696.5242,53737.9952,2696.1251,3518.8219,356.2654,543709.2073,13016.1355,15289.5928,2921.7684
213,2022-01-30,,64400.5083,138423.2289,9416.904,14253.924,937.6469,979281.9959,53339.5353,2566.1593,3368.1664,339.7194,545612.747,12535.0126,14823.732,2820.1026
214,2022-01-31,,62376.8468,133350.7551,8745.014,13371.3267,873.7806,987561.3896,52961.8083,2440.9941,3221.4882,323.7268,547603.2203,12062.2924,14358.7813,2719.6953
215,2022-02-01,,60361.0966,128371.5998,8110.6413,12527.9667,813.2409,995538.7979,52603.8962,2320.5901,3078.9153,308.2897,549678.2162,11598.6343,13895.9054,2620.7302
216,2022-02-02,,58357.9248,123479.6581,7512.5088,11723.4272,755.9392,1003218.8233,52264.9065,2204.8916,2940.5467,293.4075,551835.287,11144.6111,13436.182,2523.3712
217,2022-02-03,,56371.655,118669.1277,6949.2977,10957.1431,701.7798,1010606.5268,51943.974,2093.8289,2806.4548,279.0774,554071.9602,10700.7145,12980.6033,2427.7636
218,2022-02-04,,54406.269,113934.5025,6419.6591,10228.4196,650.6616,1017707.3775,51640.2608,1987.3197,2676.6876,265.2946,556385.7493,10267.359,12530.0765,2334.0347
219,2022-02-05,,52465.4104,109270.5659,5922.2275,9536.4507,602.4789,1024527.2022,51352.957,1885.2715,2551.2708,252.0521,558774.1641,9844.8876,12085.4258,2242.2951
220,2022-02-06,,50552.3909,104672.3821,5455.6302,8880.3356,557.1233,1031072.1387,51081.281,1787.5828,2430.21,239.3418,561234.7198,9433.5762,11647.3946,2152.6389
221,2022-02-07,,48670.1984,100135.2882,5018.4969,8259.0942,514.4842,1037348.5919,50824.4792,1694.1451,2313.4925,227.154,563764.9449,9033.6388,11216.6484,2065.1456
222,2022-02-08,,46821.5061,95654.8844,4609.4671,7671.682,474.4497,1043363.1913,50581.8264,1604.8443,2201.0894,215.4778,566362.3881,8645.2317,10793.7776,1979.8803
223,2022-02-09,,45008.6839,91227.0248,4227.1975,7117.0027,436.9077,1049122.7512,50352.6252,1519.5613,2092.9574,204.3014,569024.6252,8268.4588,10379.3005,1896.8949
224,2022-02-10,,43233.8101,86847.8076,3870.3671,6593.9203,401.7464,1054634.2338,50136.2057,1438.174,1989.0405,193.6123,571749.2647,7903.3756,9973.6673,1816.2293
225,2022-02-11,,41498.6845,82513.5651,3537.6829,6101.2705,368.8551,1059904.7139,49931.9251,1360.5577,1889.2714,183.3972,574533.9521,7549.9936,9577.263,1737.9119
226,2022-02-12,,39804.8411,78220.8539,3227.883,5637.8699,338.1243,1064941.3479,49739.1674,1286.5864,1793.5736,173.6425,577376.375,7208.2843,9190.4116,1661.961
227,2022-02-13,,38153.5637,73966.4445,2939.7409,5202.5255,309.4468,1069751.3407,49557.3424,1216.1332,1701.8621,164.3339,580274.2661,6878.1835,8813.3797,1588.3851
228,2022-02-14,,36545.8994,69747.3116,2672.0674,4794.0422,282.7176,1074341.9203,49385.8853,1149.0713,1614.0453,155.4573,583225.407,6559.5947,8446.3803,1517.1843
229,2022-02-15,,34982.6726,65560.6246,2423.7127,4411.2293,257.8342,1078720.313,49224.2563,1085.2747,1530.0258,146.998,586227.6302,6252.3924,8089.5762,1448.3509
230,2022-02-16,,33464.5,61403.7381,2193.5683,4052.907,234.6972,1082893.7191,49071.9393,1024.6181,1449.7016,138.9416,589278.8213,5956.4258,7743.0838,1381.87
231,2022-02-17,,31991.8051,57274.1819,1980.5676,3717.9114,213.2103,1086869.2921,48928.4416,966.9782,1372.9669,131.2734,592376.9213,5671.5216,7406.977,1317.7204
232,2022-02-18,,30564.8323,53169.6527,1783.6866,3405.0991,193.2803,1090654.1197,48793.2931,912.2335,1299.7136,123.9789,595519.9271,5397.4868,7081.2899,1255.8753
233,2022-02-19,,29183.6608,49088.0045,1601.9445,3113.3509,174.8174,1094255.2068,48666.0455,860.2648,1229.8314,117.0439,598705.8933,5134.1116,6766.0212,1196.303
234,2022-02-20,,27848.218,45027.2407,1434.4033,2841.575,157.7355,1097679.4604,48546.2716,810.9553,1163.2089,110.4541,601932.9323,4881.1716,6461.1364,1138.9673
235,2022-02-21,,26558.2931,40985.5052,1280.1677,2588.7096,141.9515,1100933.6758,48433.5643,764.1914,1099.734,104.1957,605199.2152,4638.4303,6166.5715,1083.8281
236,2022-02-22,,25313.5495,36961.0748,1138.3844,2353.7251,127.3863,1104024.5252,48327.5362,719.862,1039.2948,98.2549,608502.9714,4405.641,5882.2359,1030.8421
237,2022-02-23,,24113.5366,32952.3516,1008.2418,2135.6255,113.964,1106958.5471,48227.8187,677.8594,981.78,92.6184,611842.489,4182.5487,5608.0149,979.9633
238,2022-02-24,,22957.7021,28957.8554,888.9685,1933.4499,101.6123,1109742.1377,48134.0613,638.0789,927.0789,87.2732,615216.1141,3968.8922,5343.7726,931.1431
239,2022-02-25,,21845.4026,24976.2168,779.833,1746.2731,90.2622,1112381.5434,48045.9306,600.4193,875.0824,82.2065,618622.2507,3764.4049,5089.3542,884.331
240,2022-02-26,,20775.9138,21006.1703,680.1422,1573.2064,79.8482,1114882.8543,47963.1101,564.7824,825.6831,77.406,622059.3601,3568.8174,4844.5883,839.4751
241,2022-02-27,,19748.4412,17046.5481,589.2403,1413.3977,70.3081,1117251.9996,47885.2992,531.0737,778.7754,72.8598,625525.9597,3381.8575,4609.2894,796.5221
242,2022-02-28,,18762.1285,13096.2741,506.5077,1266.0315,61.5828,1119494.743,47812.2125,499.2017,734.2559,68.5561,629020.6227,3203.2525,4383.2595,755.4178
243,2022-03-01,,17816.0666,9154.3575,431.3594,1130.3287,53.6164,1121616.6802,47743.5792,469.0785,692.0235,64.4838,632541.9768,3032.7295,4166.29,716.1073
244,2022-03-02,,16909.3021,5219.8879,363.2441,1005.5464,46.3559,1123623.2365,47679.1425,440.6194,651.9798,60.6321,636088.7031,2870.0167,3958.164,678.5354
245,2022-03-03,,16040.8441,1292.0295,301.6429,890.9769,39.7515,1125519.6655,47618.6591,413.7429,614.0288,56.9905,639659.5352,2714.8443,3758.657,642.6469
246,2022-03-04,,15209.6717,-2629.9833,246.0674,785.9478,33.7559,1127311.0488,47561.8982,388.3709,578.0775,53.5488,643253.258,2566.9449,3567.5392,608.3863
247,2022-03-05,,14414.7406,-6546.8512,196.059,689.8201,28.3247,1129002.2955,47508.6414,364.4283,544.0356,50.2975,646868.7062,2426.0544,3384.5762,575.6986
248,2022-03-06,,13654.9883,-10459.214,151.1874,601.9886,23.4161,1130598.1436,47458.6818,341.8431,511.8155,47.2271,650504.7631,2291.9127,3209.5307,544.5291
249,2022-03-07,,12929.3403,-14367.6552,111.0489,521.8798,18.9908,1132103.1608,47411.8237,320.5464,481.3329,44.3288,654160.3597,2164.2636,3042.1633,514.8239
250,2022-03-08,,12236.7148,-18272.7058,75.2657,448.9517,15.0118,1133521.7463,47367.8818,300.4722,452.5059,41.5939,657834.4725,2042.8562,2882.2336,486.5293
251,2022-03-09,,11576.0271,-22174.848,43.4846,382.6923,11.4445,1134858.1331,47326.681,281.5573,425.256,39.0142,661526.1232,1927.4444,2729.5014,459.593
252,2022-03-10,,10946.1937,-26074.5188,15.3751,322.6186,8.2563,1136116.3905,47288.0556,263.7413,399.5072,36.5819,665234.3764,1817.7874,2583.7268,433.963
253,2022-03-11,,10346.1363,-29972.1133,-9.3708,268.2757,5.417,1137300.4268,47251.8493,246.9667,375.1866,34.2892,668958.3388,1713.6504,2444.6719,409.5888
254,2022-03-12,,9774.7846,-33867.9881,-31.0406,219.2354,2.898,1138413.9925,47217.9142,231.1783,352.2241,32.1292,672697.1576,1614.8043,2312.1005,386.4205
255,2022-03-13,,9231.0798,-37762.4637,-49.902,175.0952,0.6727,1139460.6839,47186.1108,216.3237,330.5522,30.0947,676450.0194,1521.0261,2185.7793,364.4097
256,2022-03-14,,8713.9768,-41655.8279,-66.2039,135.4775,-1.2835,1140443.9465,47156.3073,202.3526,310.1063,28.1793,680216.1483,1432.0989,2065.4784,343.5089
257,2022-03-15,,8222.4466,-45548.3378,-80.1777,100.0277,-2.9938,1141367.0785,47128.3796,189.2174,290.8244,26.3765,683994.8052,1347.8123,1950.9712,323.672
258,2022-03-16,,7755.4784,-49440.2226,-92.0383,68.4139,-4.4797,1142233.2354,47102.2105,176.8726,272.6471,24.6805,687785.2859,1267.962,1842.0356,304.8538
259,2022-03-17,,7312.0813,-53331.6858,-101.9848,40.3256,-5.7613,1143045.4333,47077.6893,165.2748,255.5177,23.0855,691586.9205,1192.3501,1738.4534,287.0108
260,2022-03-18,,6891.2856,-57222.9073,-110.2015,15.4724,-6.857,1143806.5533,47054.7121,154.3828,239.3818,21.586,695399.0712,1120.7852,1640.0115,270.1004
261,2022-03-19,,6492.1445,-61114.0451,-116.859,-6.4167,-7.7841,1144519.3457,47033.1806,144.1574,224.1873,20.1768,699221.1319,1053.0821,1546.5014,254.0815
262,2022-03-20,,6113.7346,-65005.2379,-122.1148,-25.5947,-8.5587,1145186.4341,47013.0027,134.5613,209.8847,18.8529,703052.5265,989.062,1457.72,238.9143
263,2022-03-21,,5755.157,-68896.6058,-126.1143,-42.297,-9.1955,1145810.3195,46994.0912,125.5592,196.4266,17.6097,706892.7079,928.5524,1373.4693,224.5601
264,2022-03-22,,5415.5383,-72788.2528,-128.9912,-56.7427,-9.7082,1146393.3847,46976.3645,117.1173,183.7677,16.4426,710741.1564,871.3868,1293.5565,210.9817
265,2022-03-23,,5094.0304,-76680.2677,-130.8689,-69.1356,-10.1094,1146937.8982,46959.7455,109.2037,171.8651,15.3474,714597.3792,817.4051,1217.7946,198.143
266,2022-03-24,,4789.8114,-80572.7258,-131.8603,-79.6647,-10.4107,1147446.0189,46944.1619,101.788,160.6775,14.3201,718460.909,766.4529,1146.0021,186.0094
267,2022-03-25,,4502.0856,-84465.6902,-132.0692,-88.5055,-10.6229,1147919.7993,46929.5458,94.8416,150.1659,13.3568,722331.3026,718.3821,1078.0028,174.5473
268,2022-03-26,,4230.0838,-88359.2127,-131.5907,-95.8202,-10.7559,1148361.1906,46915.8332,88.3371,140.293,12.4537,726208.1402,673.0499,1013.6263,163.7244
269,2022-03-27,,3973.0629,-92253.335,-130.5116,-101.759,-10.8187,1148772.0459,46902.9642,82.2488,131.0234,11.6076,730091.0245,630.3196,952.7079,153.5098
270,2022-03-28,,3730.3063,-96148.09,-128.9112,-106.4609,-10.8195,1149154.1245,46890.8825,76.552,122.3235,10.815,733979.5793,590.0597,895.0881,143.8736
271,2022-03-29,,3501.1232,-100043.5025,-126.8616,-110.0536,-10.7661,1149509.0957,46879.5352,71.2236,114.1611,10.0729,737873.4488,552.1445,840.6133,134.7871
272,2022-03-30,,3284.8487,-103939.5899,-124.4285,-112.6553,-10.6653,1149838.5423,46868.8727,66.2417,106.5059,9.3784,741772.2965,516.4532,789.1351,126.2228
273,2022-03-31,,3080.8435,-107836.3634,-121.6713,-114.3743,-10.5235,1150143.9648,46858.8487,61.5855,99.329,8.7285,745675.8045,482.8704,740.5106,118.1543
274,2022-04-01,,2888.493,-111733.8285,-118.6441,-115.3104,-10.3464,1150426.7843,46849.4195,57.2353,92.6029,8.1207,749583.6726,451.2854,694.6023,110.5562
275,2022-04-02,,2707.2076,-115631.9855,-115.3953,-115.555,-10.1392,1150688.3466,46840.5443,53.1726,86.3017,7.5524,753495.6172,421.5926,651.2777,103.4043
276,2022-04-03,,2536.4215,-119530.8305,-111.9688,-115.1917,-9.9068,1150929.9252,46832.1851,49.3798,80.4006,7.0213,757411.371,393.691,610.4097,96.6754
277,2022-04-04,,2375.5926,-123430.3556,-108.404,-114.2971,-9.6534,1151152.7247,46824.3059,45.8403,74.8763,6.5251,761330.6815,367.484,571.876,90.3473
278,2022-04-05,,2224.2018,-127330.5498,-104.7359,-112.9411,-9.3828,1151357.8839,46816.8734,42.5385,69.7066,6.0618,765253.3111,342.8798,535.5592,84.3987
279,2022-04-06,,2081.7525,-131231.3991,-100.9961,-111.1873,-9.0987,1151546.4791,46809.8562,39.4597,64.8705,5.6292,769179.0356,319.7904,501.347,78.8093
280,2022-04-07,,1947.7699,-135132.887,-97.2124,-109.0934,-8.804,1151719.5268,46803.225,36.5898,60.3483,5.2256,773107.6441,298.1321,469.1316,73.5598
281,2022-04-08,,1821.8003,-139034.9951,-93.4095,-106.712,-8.5016,1151877.9866,46796.9527,33.9157,56.121,4.8491,777038.9378,277.8252,438.8095,68.6316
282,2022-04-09,,1703.4107,-142937.7032,-89.6091,-104.0906,-8.1939,1152022.7642,46791.0135,31.425,52.171,4.498,780972.73,258.7939,410.2821,64.0072
283,2022-04-10,,1592.188,-146840.9898,-85.8304,-101.2719,-7.8833,1152154.7136,46785.3836,29.1061,48.4813,4.1707,784908.8449,240.9657,383.4548,59.6697
284,2022-04-11,,1487.7384,-150744.8322,-82.0899,-98.2946,-7.5715,1152274.6403,46780.0409,26.948,45.0362,3.8658,788847.1174,224.2721,358.2372,55.6031
285,2022-04-12,,1389.6866,-154649.2069,-78.402,-95.1935,-7.2605,1152383.3032,46774.9645,24.9402,41.8206,3.5819,792787.3923,208.6477,334.5431,51.7921
286,2022-04-13,,1297.6755,-158554.0899,-74.779,-91.9994,-6.9516,1152481.4172,46770.135,23.0731,38.8204,3.3175,796729.524,194.0306,312.2901,48.2223
287,2022-04-14,,1211.3652,-162459.4565,-71.2313,-88.7401,-6.6462,1152569.6553,46765.5344,21.3375,36.0222,3.0714,800673.3756,180.3618,291.3996,44.8799
288,2022-04-15,,1130.4323,-166365.2821,-67.7678,-85.4403,-6.3454,1152648.651,46761.1459,19.7248,33.4133,2.8425,804618.819,167.5854,271.7966,41.7517
289,2022-04-16,,1054.57,-170271.5417,-64.3956,-82.1216,-6.0501,1152719.0004,46756.9538,18.2268,30.9819,2.6297,808565.7338,155.6486,253.4097,38.8254
290,2022-04-17,,983.4863,-174178.2106,-61.1207,-78.8034,-5.7612,1152781.2638,46752.9435,16.836,28.7168,2.4318,812514.0075,144.501,236.171,36.089
291,2022-04-18,,916.9045,-178085.2641,-57.9477,-75.5023,-5.4794,1152835.968,46749.1015,15.5452,26.6074,2.248,816463.5343,134.0951,220.0157,33.5315
292,2022-04-19,,854.5618,-181992.6779,-54.8802,-72.2332,-5.2052,1152883.608,46745.4151,14.3477,24.6437,2.0773,820414.2155,124.3858,204.8823,31.1421
293,2022-04-20,,796.2092,-185900.4281,-51.9208,-69.0087,-4.9391,1152924.6487,46741.8726,13.2372,22.8164,1.9187,824365.9585,115.3306,190.7123,28.9109
294,2022-04-21,,741.6108,-189808.4911,-49.0711,-65.8397,-4.6815,1152959.5264,46738.4631,12.2078,21.1166,1.7716,828318.677,106.8891,177.45,26.8282
295,2022-04-22,,690.5429,-193716.8441,-46.332,-62.7354,-4.4325,1152988.6508,46735.1764,11.2539,19.5362,1.6351,832272.2899,99.0233,165.0427,24.885
296,2022-04-23,,642.794,-197625.4645,-43.7038,-59.7036,-4.1924,1153012.4059,46732.0032,10.3705,18.0672,1.5085,836226.7218,91.6972,153.4403,23.0728
297,2022-04-24,,598.164,-201534.3307,-41.186,-56.7508,-3.9614,1153031.1522,46728.9346,9.5525,16.7023,1.3912,840181.902,84.8767,142.5951,21.3835
298,2022-04-25,,556.4635,-205443.4215,-38.7778,-53.8823,-3.7394,1153045.2272,46725.9627,8.7956,15.4346,1.2825,844137.7647,78.5299,132.4623,19.8095
299,2022-04-26,,517.5135,-209352.7165,-36.4778,-51.1021,-3.5265,1153054.9474,46723.0799,8.0953,14.2578,1.1818,848094.2484,72.6264,122.9991,18.3435
300,2022-04-27,,481.1452,-213262.196,-34.2842,-48.4134,-3.3226,1153060.609,46720.2792,7.4478,13.1656,1.0886,852051.2957,67.1378,114.165,16.9788
