,Date,ActiveCases,SC1-6M-VS2 HSC 15.0%,S-SC1-6M-VS2 HSC 15.0%,E-SC1-6M-VS2 HSC 15.0%,IS-SC1-6M-VS2 HSC 15.0%,IA-SC1-6M-VS2 HSC 15.0%,R-SC1-6M-VS2 HSC 15.0%,V1-SC1-6M-VS2 HSC 15.0%,Ev1-SC1-6M-VS2 HSC 15.0%,ISv1-SC1-6M-VS2 HSC 15.0%,IAv1-SC1-6M-VS2 HSC 15.0%,V2-SC1-6M-VS2 HSC 15.0%,Ev2-SC1-6M-VS2 HSC 15.0%,ISv2-SC1-6M-VS2 HSC 15.0%,IAv2-SC1-6M-VS2 HSC 15.0%
222,2022-02-08,,49622.4748,-2215861.5483,-7964.3224,-8070.9384,-712.6889,5894454.6985,2985937.9382,10123.5638,11698.4358,1357.3114,3919383.467,7077.524,8201.3758,1685.2024
223,2022-02-09,,46871.9318,-2264074.9469,-7651.974,-7808.8385,-686.644,5899583.4155,3009406.9084,9564.3091,11086.5442,1284.0306,3943251.5841,6674.8254,7761.1887,1591.4255
224,2022-02-10,,44254.4616,-2312343.6692,-7344.365,-7545.9793,-660.824,5904403.1929,3032957.568,9031.6124,10501.675,1214.1251,3967177.3543,6292.0544,7341.1237,1502.1524
225,2022-02-11,,41765.0305,-2360666.0873,-7042.1103,-7283.3344,-635.297,5908929.7888,3056585.6833,8524.4901,9942.9472,1147.4764,3991157.6542,5928.4246,6940.4939,1417.2145
226,2022-02-12,,39398.689,-2409040.5359,-6745.7468,-7021.7858,-610.1234,5913178.3036,3080287.1968,8041.9777,9409.4887,1083.9674,4015189.4985,5583.1675,6558.6194,1336.446
227,2022-02-13,,37150.5799,-2457465.3221,-6455.7394,-6762.1291,-585.3568,5917163.197,3104058.222,7583.1307,8900.4375,1023.4836,4039270.0358,5255.5324,6194.829,1259.6848
228,2022-02-14,,35015.9453,-2505938.7339,-6172.4857,-6505.0786,-561.0442,5920898.3041,3127895.0389,7147.0249,8414.9436,965.9121,4063396.5443,4944.7876,5848.4612,1186.7719
229,2022-02-15,,32990.1328,-2554459.0487,-5896.3208,-6251.2721,-537.2264,5924396.854,3151794.0892,6732.7575,7952.1698,911.1425,4087566.4278,4650.2205,5518.8655,1117.552
230,2022-02-16,,31068.6003,-2603024.5406,-5627.522,-6001.276,-513.9386,5927671.4868,3175751.9716,6339.4475,7511.2926,859.0667,4111777.2113,4371.1377,5205.403,1051.8735
231,2022-02-17,,29246.9202,-2651633.4867,-5366.3136,-5755.5893,-491.2108,5930734.2715,3199765.4365,5966.2359,7091.5034,809.579,4136026.5367,4106.8659,4907.4473,989.5889
232,2022-02-18,,27520.7832,-2700284.1737,-5112.8706,-5514.6485,-469.068,5933596.7248,3223831.3819,5612.2861,6692.0091,762.5761,4160312.159,3856.7515,4624.3855,930.5542
233,2022-02-19,,25886.0004,-2748974.9028,-4867.3231,-5278.8316,-447.5309,5936269.8284,3247946.8481,5276.7845,6312.033,717.9572,4184631.9421,3620.1608,4355.6182,874.6297
234,2022-02-20,,24338.506,-2797703.9947,-4629.7596,-5048.4623,-426.6157,5938764.0474,3272109.0133,4958.94,5950.8152,675.6241,4208983.8547,3396.4803,4100.5606,821.6796
235,2022-02-21,,22874.358,-2846469.7939,-4400.2314,-4823.814,-406.335,5941089.3485,3296315.1884,4657.9847,5607.613,635.4814,4233365.9663,3185.1163,3858.6424,771.572
236,2022-02-22,,21489.7393,-2895270.6725,-4178.7553,-4605.1132,-386.6978,5943255.2176,3320562.8131,4373.1739,5281.7017,597.436,4257776.4435,2985.495,3629.3084,724.1794
237,2022-02-23,,20180.9582,-2944105.0334,-3965.3171,-4392.5435,-367.71,5945270.6778,3344849.4507,4103.7855,4972.3749,561.3976,4282213.546,2797.0621,3412.0186,679.378
238,2022-02-24,,18944.4478,-2992971.3134,-3759.8747,-4186.2486,-349.3745,5947144.3065,3369172.7836,3849.1207,4678.9443,527.2786,4306675.623,2619.2833,3206.2488,637.0484
239,2022-02-25,,17776.766,-3041867.9853,-3562.3608,-3986.3359,-331.6915,5948884.2528,3393530.6093,3608.5033,4400.7404,494.9941,4331161.1094,2451.6431,3011.4899,597.075
240,2022-02-26,,16674.5938,-3090793.5603,-3372.6857,-3792.8792,-314.6588,5950498.2545,3417920.8356,3381.2799,4137.1126,464.4615,4355668.5225,2293.6453,2827.2488,559.3463
241,2022-02-27,,15634.7348,-3139746.5894,-3190.7397,-3605.922,-298.2721,5951993.6545,3442341.4764,3166.8193,3887.429,435.6013,4380196.458,2144.8124,2653.0478,523.7546
242,2022-02-28,,14654.1133,-3188725.6651,-3016.3956,-3425.4798,-282.5252,5953377.4173,3466790.6477,2964.5128,3651.0768,408.3364,4404743.5873,2004.6852,2488.4249,490.1963
243,2022-03-01,,13729.7722,-3237729.4225,-2849.5106,-3251.5431,-267.41,5954656.1445,3491266.563,2773.7733,3427.4618,382.5922,4429308.6535,1872.8225,2332.9338,458.5715
244,2022-03-02,,12858.8714,-3286756.5399,-2689.9287,-3084.0797,-252.9171,5955836.0905,3515767.5298,2594.0353,3216.0089,358.2969,4453890.4689,1748.8011,2186.1433,428.7843
245,2022-03-03,,12038.6854,-3335805.7396,-2537.4824,-2923.037,-239.0355,5956923.1776,3540291.9454,2424.7546,3016.1618,335.3812,4478487.9113,1632.2146,2047.6376,400.7422
246,2022-03-04,,11266.6007,-3384875.7881,-2391.9945,-2768.344,-225.7532,5957923.0105,3564838.2931,2265.4078,2827.3825,313.7781,4503099.9211,1522.674,1917.016,374.3568
247,2022-03-05,,10540.1133,-3433965.4964,-2253.2796,-2619.9136,-213.0572,5958840.8909,3589405.1385,2115.4919,2649.1516,293.4233,4527725.4988,1419.8063,1793.8925,349.5427
248,2022-03-06,,9856.8263,-3483073.7197,-2121.1458,-2477.6445,-200.9335,5959681.8306,3613991.1257,1974.5241,2480.968,274.2549,4552363.7016,1323.2548,1677.8958,326.2185
249,2022-03-07,,9214.4466,-3532199.3577,-1995.3961,-2341.4226,-189.3675,5960450.5658,3638594.9741,1842.0408,2322.3484,256.2133,4577013.6412,1232.6783,1568.6691,304.306
250,2022-03-08,,8610.7826,-3581341.3537,-1875.8294,-2211.1231,-178.3439,5961151.5691,3663215.4748,1717.5979,2172.8273,239.2412,4601674.4807,1147.7509,1465.8694,283.7302
251,2022-03-09,,8043.7408,-3630498.6942,-1762.2418,-2086.6117,-167.847,5961789.0628,3687851.4872,1600.7698,2031.9565,223.2838,4626345.4323,1068.1611,1369.1676,264.4196
252,2022-03-10,,7511.3232,-3679670.4088,-1654.428,-1967.7463,-157.8606,5962367.0305,3712501.9358,1491.149,1899.3051,208.2884,4651025.755,993.612,1278.2482,246.3056
253,2022-03-11,,7011.6238,-3728855.5687,-1552.1815,-1854.378,-148.3684,5962889.2287,3737165.8073,1388.3459,1774.4589,194.2044,4675714.7518,923.8202,1192.8085,229.3228
254,2022-03-12,,6542.8263,-3778053.2866,-1455.2963,-1746.3527,-139.3538,5963359.1984,3761842.1475,1291.9879,1657.02,180.9836,4700411.7679,858.5158,1112.5591,213.4088
255,2022-03-13,,6103.2004,-3827262.7151,-1363.5671,-1643.5118,-130.8001,5963780.2755,3786530.0582,1201.7192,1546.6068,168.5795,4725116.1883,797.4418,1037.2226,198.5039
256,2022-03-14,,5691.0993,-3876483.0467,-1276.7902,-1545.6936,-122.6907,5964155.6012,3811228.6947,1117.2002,1442.8532,156.9479,4749827.4356,740.3536,966.534,184.5512
257,2022-03-15,,5304.9564,-3925713.5116,-1194.7643,-1452.734,-115.0087,5964488.1323,3835937.263,1038.107,1345.4086,146.0466,4774544.9684,687.0187,900.2401,171.4968
258,2022-03-16,,4943.2823,-3974953.3778,-1117.2906,-1364.4674,-107.7377,5964780.6503,3860655.0171,964.1309,1253.9372,135.8351,4799268.279,637.2159,838.0991,159.2889
259,2022-03-17,,4604.6622,-4024201.9491,-1044.174,-1280.7275,-100.8612,5965035.7708,3885381.2568,894.9779,1168.1178,126.2748,4823996.8915,590.7354,779.8802,147.8787
260,2022-03-18,,4287.7528,-4073458.5645,-975.2227,-1201.3482,-94.363,5965255.9521,3910115.3249,830.3681,1087.6433,117.329,4848730.3605,547.378,725.3635,137.2194
261,2022-03-19,,3991.2792,-4122722.5967,-910.2492,-1126.1638,-88.2271,5965443.5038,3934856.6053,770.0354,1012.2202,108.9627,4873468.269,506.9548,674.3392,127.2667
262,2022-03-20,,3714.0327,-4171993.4514,-849.0704,-1055.01,-82.4378,5965600.5947,3959604.5205,713.727,941.5685,101.1424,4898210.227,469.2868,626.6077,117.9786
263,2022-03-21,,3454.8677,-4221270.5655,-791.5078,-987.7242,-76.9798,5965729.2606,3984358.5297,661.2026,875.4211,93.8365,4922955.87,434.2043,581.9791,109.3152
264,2022-03-22,,3212.6989,-4270553.4064,-737.3878,-924.1461,-71.8379,5965831.4111,4009118.1267,612.2341,813.5231,87.0148,4947704.8572,401.5468,540.2728,101.2386
265,2022-03-23,,2986.4989,-4319841.4708,-686.5419,-864.1176,-66.9976,5965908.8375,4033882.838,566.6055,755.6319,80.6485,4972456.8706,371.1625,501.3171,93.713
266,2022-03-24,,2775.2959,-4369134.2832,-638.8068,-807.484,-62.4445,5965963.2184,4058652.2208,524.1118,701.5166,74.7105,4997211.6134,342.908,464.949,86.7044
267,2022-03-25,,2578.1707,-4418431.395,-594.0246,-754.0937,-58.1647,5965996.1269,4083425.8615,484.5589,650.9573,69.1749,5021968.8088,316.6475,431.0138,80.1806
268,2022-03-26,,2394.2545,-4467732.3832,-552.0426,-703.7984,-54.1448,5966009.0362,4108203.374,447.7631,603.7452,64.0171,5046728.1985,292.2531,399.3648,74.1113
269,2022-03-27,,2222.727,-4517036.8495,-512.7137,-656.4538,-50.3717,5966003.3254,4132984.3978,413.5507,559.6819,59.2141,5071489.5424,269.604,369.8629,68.4677
270,2022-03-28,,2062.8135,-4566344.4191,-475.8961,-611.9193,-46.8328,5965980.285,4157768.5967,381.7574,518.5788,54.7437,5096252.6165,248.5863,342.3764,63.2227
271,2022-03-29,,1913.783,-4615654.7393,-441.4538,-570.0585,-43.5159,5965941.1219,4182555.6576,352.2283,480.2573,50.5852,5121017.2125,229.0928,316.7805,58.3507
272,2022-03-30,,1774.9463,-4664967.479,-409.2557,-530.7391,-40.4093,5965886.9647,4207345.2885,324.8168,444.548,46.7188,5145783.1369,211.0223,292.9574,53.8274
273,2022-03-31,,1645.6536,-4714282.3272,-379.1765,-493.833,-37.5017,5965818.868,4232137.2178,299.3849,411.2901,43.1261,5170550.2095,194.2798,270.7955,49.6302
274,2022-04-01,,1525.2929,-4763598.9923,-351.096,-459.2166,-34.7823,5965737.817,4256931.1927,275.8024,380.3318,39.7893,5195318.2631,178.7758,250.1895,45.7375
275,2022-04-02,,1413.2877,-4812917.2008,-324.8993,-426.7704,-32.2406,5965644.7317,4281726.9783,253.9466,351.5293,36.6921,5220087.1426,164.4263,231.0399,42.1292
276,2022-04-03,,1309.0957,-4862236.6967,-300.4765,-396.3796,-29.8666,5965540.4707,4306524.3561,233.7022,324.7464,33.8186,5244856.7039,151.1523,213.2528,38.7861
277,2022-04-04,,1212.2064,-4911557.2405,-277.723,-367.9335,-27.6508,5965425.8351,4331323.1233,214.9604,299.8548,31.1542,5269626.8134,138.8796,196.7396,35.6905
278,2022-04-05,,1122.1403,-4960878.6082,-256.5388,-341.3258,-25.584,5965301.5721,4356123.0917,197.6193,276.7331,28.685,5294397.3475,127.5388,181.4171,32.8255
279,2022-04-06,,1038.4463,-5010200.5903,-236.8289,-316.4547,-23.6575,5965168.3782,4380924.0868,181.5829,255.2668,26.398,5319168.1914,117.0646,167.2065,30.1753
280,2022-04-07,,960.701,-5059522.9916,-218.5028,-293.2225,-21.8631,5965026.9024,4405725.9465,166.761,235.3478,24.2808,5343939.239,107.396,154.034,27.7251
281,2022-04-08,,888.5069,-5108845.6297,-201.4748,-271.5357,-20.1927,5964877.7494,4430528.5211,153.0693,216.8745,22.3219,5368710.3923,98.4756,141.8299,25.461
282,2022-04-09,,821.4907,-5158168.3347,-185.6632,-251.305,-18.6389,5964721.4821,4455331.6717,140.4283,199.7509,20.5104,5393481.5605,90.25,130.5289,23.37
283,2022-04-10,,759.3026,-5207490.9483,-170.9908,-232.4451,-17.1944,5964558.6244,4480135.2699,128.764,183.8869,18.8362,5418252.6597,82.6691,120.0695,21.4399
284,2022-04-11,,701.6144,-5256813.3233,-157.3844,-214.8748,-15.8524,5964389.6639,4504939.1967,118.0066,169.1976,17.2896,5443023.6126,75.6862,110.3939,19.6592
285,2022-04-12,,648.1188,-5306135.3225,-144.7749,-198.5166,-14.6065,5964215.054,4529743.3426,108.0912,155.6032,15.8619,5467794.3476,69.2574,101.4482,18.0172
286,2022-04-13,,598.5278,-5355456.8187,-133.0967,-183.2968,-13.4506,5964035.216,4554547.6061,98.9568,143.0288,14.5444,5492564.7989,63.342,93.1814,16.5039
287,2022-04-14,,552.5717,-5404777.6936,-122.2881,-169.1454,-12.3788,5963850.5419,4579351.8935,90.5466,131.404,13.3294,5517334.9056,57.9018,85.546,15.11
288,2022-04-15,,509.9982,-5454097.8374,-112.2908,-155.9958,-11.3857,5963661.3954,4604156.1185,82.8074,120.6629,12.2095,5542104.6119,52.9015,78.4974,13.8268
289,2022-04-16,,470.5715,-5503417.1484,-103.0498,-143.7851,-10.4661,5963468.1145,4628960.2017,75.6896,110.7436,11.1779,5566873.8662,48.3079,71.9939,12.646
290,2022-04-17,,434.0708,-5552735.5322,-94.5135,-132.4534,-9.6151,5963271.0128,4653764.0695,69.1469,101.588,10.2281,5591642.621,44.0902,65.9964,11.5601
291,2022-04-18,,400.2899,-5602052.9017,-86.633,-121.9441,-8.8281,5963070.3813,4678567.6545,63.1362,93.1418,9.354,5616410.8328,40.2197,60.4684,10.562
292,2022-04-19,,369.0363,-5651369.1759,-79.3627,-112.2038,-8.1008,5962866.4901,4703370.8945,57.6173,85.3544,8.5501,5641178.4616,36.6698,55.3758,9.6451
293,2022-04-20,,340.1302,-5700684.2802,-72.6596,-103.182,-7.4289,5962659.5895,4728173.7325,52.5527,78.178,7.8112,5665945.4704,33.4157,50.6868,8.8032
294,2022-04-21,,313.4036,-5749998.1456,-66.4834,-94.8308,-6.8088,5962449.9115,4752976.1158,47.9077,71.5684,7.1324,5690711.8255,30.4343,46.3716,8.0307
295,2022-04-22,,288.6999,-5799310.7083,-60.7963,-87.1054,-6.2368,5962237.6711,4777777.9962,43.6498,65.4839,6.5091,5715477.4959,27.7043,42.4025,7.3221
296,2022-04-23,,265.8732,-5848621.9095,-55.5628,-79.9632,-5.7095,5962023.0674,4802579.3295,39.749,59.886,5.9371,5740242.4533,25.2059,38.7536,6.6725
297,2022-04-24,,244.7874,-5897931.6951,-50.7498,-73.3645,-5.2237,5961806.2847,4827380.075,36.1772,54.7384,5.4125,5765006.6714,22.9206,35.4009,6.0774
298,2022-04-25,,225.3156,-5947240.0151,-46.3264,-67.2716,-4.7764,5961587.4938,4852180.1955,32.9087,50.0075,4.9317,5789770.1266,20.8315,32.3219,5.5325
299,2022-04-26,,207.3398,-5996546.8236,-42.2636,-61.6493,-4.3649,5961366.8525,4876979.6568,29.9192,45.6619,4.4911,5814532.797,18.9227,29.4958,5.0338
300,2022-04-27,,190.7499,-6045852.0782,-38.5343,-56.4645,-3.9865,5961144.5068,4901778.4278,27.1866,41.6723,4.0877,5839294.6627,17.1796,26.9031,4.5776
301,2022-04-28,,175.4437,-6095155.7402,-35.1132,-51.686,-3.6387,5960920.5918,4926576.4798,24.6901,38.0116,3.7186,5864055.7053,15.5888,24.5259,4.1606
302,2022-04-29,,161.326,-6144457.7736,-31.977,-47.2848,-3.3193,5960695.2324,4951373.7866,22.4106,34.6544,3.3809,5888815.9083,14.1376,22.3473,3.7795
303,2022-04-30,,148.3083,-6193758.1459,-29.1037,-43.2336,-3.0262,5960468.5437,4976170.3243,20.3305,31.5773,3.0723,5913575.2564,12.8147,20.3519,3.4315
304,2022-05-01,,136.3083,-6243056.8268,-26.4728,-39.5068,-2.7573,5960240.6325,5000966.0713,18.4334,28.7584,2.7903,5938333.7358,11.6093,18.5252,3.1139
305,2022-05-02,,125.2496,-6292353.7889,-24.0655,-36.0805,-2.5109,5960011.5969,5025761.0074,16.7041,26.1775,2.5328,5963091.3338,10.5116,16.8538,2.8242
306,2022-05-03,,115.0612,-6341649.0069,-21.8642,-32.9325,-2.2851,5959781.5278,5050555.1146,15.1287,23.8158,2.2979,5987848.0389,9.5125,15.3253,2.5601
307,2022-05-04,,105.6773,-6390942.4577,-19.8524,-30.0419,-2.0784,5959550.509,5075348.3762,13.6944,21.6557,2.0836,6012603.8406,8.6037,13.9283,2.3194
308,2022-05-05,,97.0367,-6440234.1201,-18.015,-27.3894,-1.8893,5959318.6178,5100140.7772,12.3892,19.6812,1.8882,6037358.7293,7.7775,12.6521,2.1003
309,2022-05-06,,89.0826,-6489523.9748,-16.3379,-24.9567,-1.7164,5959085.9255,5124932.3039,11.2021,17.8773,1.7103,6062112.6964,7.0267,11.4869,1.9008
310,2022-05-07,,81.7626,-6538812.0043,-14.8082,-22.727,-1.5583,5958852.4977,5149722.9438,10.1232,16.2302,1.5482,6086865.734,6.345,10.4236,1.7193
311,2022-05-08,,75.0278,-6588098.1922,-13.4137,-20.6847,-1.414,5958618.395,5174512.6854,9.1431,14.7271,1.4008,6111617.835,5.7263,9.4538,1.5543
312,2022-05-09,,68.8331,-6637382.5241,-12.1432,-18.8151,-1.2823,5958383.6732,5199301.5184,8.2533,13.3561,1.2667,6136368.9927,5.165,8.5698,1.4044
313,2022-05-10,,63.1366,-6686664.9864,-10.9865,-17.1047,-1.1622,5958148.3837,5224089.4336,7.4459,12.1063,1.1447,6161119.2014,4.6562,7.7644,1.2682
314,2022-05-11,,57.8996,-6735945.5671,-9.9341,-15.5408,-1.0527,5957912.5738,5248876.4223,6.7137,10.9676,1.034,6185868.4556,4.1952,7.031,1.1447
315,2022-05-12,,53.0862,-6785224.255,-8.9771,-14.1118,-0.953,5957676.2871,5273662.4769,6.0501,9.9307,0.9334,6210616.7506,3.7777,6.3636,1.0326
316,2022-05-13,,48.6633,-6834501.04,-8.1074,-12.8068,-0.8622,5957439.5637,5298447.5904,5.449,8.9871,0.8422,6235364.082,3.3999,5.7565,0.9309
317,2022-05-14,,44.6002,-6883775.913,-7.3176,-11.6158,-0.7795,5957202.4404,5323231.7565,4.9049,8.1287,0.7595,6260110.4457,3.0581,5.2046,0.8388
318,2022-05-15,,40.8685,-6933048.8657,-6.6007,-10.5295,-0.7044,5956964.9511,5348014.9693,4.4126,7.3484,0.6845,6284855.8383,2.7492,4.7031,0.7554
319,2022-05-16,,37.442,-6982319.8904,-5.9505,-9.5393,-0.6362,5956727.1271,5372797.2238,3.9675,6.6395,0.6165,6309600.2565,2.4701,4.2477,0.68
320,2022-05-17,,34.2964,-7031588.9805,-5.3611,-8.6372,-0.5742,5956488.997,5397578.5153,3.5652,5.9957,0.555,6334343.6973,2.2181,3.8343,0.6117
321,2022-05-18,,31.4094,-7080856.1296,-4.8272,-7.816,-0.5179,5956250.5871,5422358.8395,3.2019,5.4114,0.4994,6359086.1582,1.9906,3.4594,0.5499
322,2022-05-19,,28.7603,-7130121.3323,-4.3438,-7.0687,-0.4669,5956011.9217,5447138.1927,2.8739,4.8814,0.449,6383827.6368,1.7855,3.1194,0.4942
323,2022-05-20,,26.3301,-7179384.5833,-3.9065,-6.3892,-0.4206,5955773.023,5471916.5713,2.5781,4.4009,0.4036,6408568.131,1.6006,2.8114,0.4438
324,2022-05-21,,24.1012,-7228645.8782,-3.511,-5.7716,-0.3787,5955533.9113,5496693.9724,2.3114,3.9656,0.3625,6433307.6388,1.434,2.5324,0.3983
325,2022-05-22,,22.0572,-7277905.2129,-3.1537,-5.2108,-0.3408,5955294.6055,5521470.3931,2.0711,3.5714,0.3254,6458046.1585,1.2841,2.2799,0.3573
326,2022-05-23,,20.1833,-7327162.5835,-2.831,-4.7017,-0.3065,5955055.1228,5546245.8309,1.8547,3.2146,0.2919,6482783.6886,1.1491,2.0515,0.3204
327,2022-05-24,,18.4657,-7376417.9867,-2.5398,-4.2399,-0.2755,5954815.4788,5571020.2835,1.6599,2.8919,0.2618,6507520.2276,1.0277,1.8449,0.2871
328,2022-05-25,,16.8917,-7425671.4196,-2.2771,-3.8212,-0.2474,5954575.6881,5595793.7491,1.4847,2.6001,0.2346,6532255.7744,0.9187,1.6583,0.2571
329,2022-05-26,,15.4494,-7474922.8794,-2.0404,-3.4419,-0.2221,5954335.764,5620566.2256,1.3273,2.3365,0.2101,6556990.3279,0.8207,1.4897,0.2301
330,2022-05-27,,14.1283,-7524172.3637,-1.8271,-3.0984,-0.1993,5954095.7187,5645337.7116,1.1858,2.0985,0.1881,6581723.887,0.7328,1.3376,0.2058
331,2022-05-28,,12.9182,-7573419.8703,-1.6351,-2.7875,-0.1786,5953855.5632,5670108.2055,1.0588,1.8837,0.1682,6606456.4508,0.6539,1.2003,0.184
332,2022-05-29,,11.8102,-7622665.3972,-1.4624,-2.5064,-0.1601,5953615.3078,5694877.7061,0.9448,1.6899,0.1504,6631188.0186,0.5831,1.0765,0.1644
333,2022-05-30,,10.7957,-7671908.9426,-1.3072,-2.2524,-0.1433,5953374.962,5719646.2122,0.8427,1.5152,0.1344,6655918.5897,0.5197,0.965,0.1468
334,2022-05-31,,9.867,-7721150.5051,-1.1677,-2.0228,-0.1283,5953134.5342,5744413.7228,0.7511,1.3579,0.12,6680648.1634,0.4629,0.8645,0.131
335,2022-06-01,,9.017,-7770390.0832,-1.0424,-1.8157,-0.1147,5952894.0324,5769180.2369,0.669,1.2162,0.1071,6705376.7392,0.4121,0.7741,0.1169
336,2022-06-02,,8.2393,-7819627.6757,-0.93,-1.6287,-0.1026,5952653.4637,5793945.7537,0.5956,1.0887,0.0956,6730104.3165,0.3667,0.6928,0.1042
337,2022-06-03,,7.5277,-7868863.2814,-0.8292,-1.4602,-0.0916,5952412.8347,5818710.2726,0.5299,0.974,0.0852,6754830.8951,0.326,0.6196,0.0928
338,2022-06-04,,6.8767,-7918096.8994,-0.7389,-1.3083,-0.0818,5952172.1516,5843473.7927,0.4712,0.8709,0.0759,6779556.4743,0.2897,0.5539,0.0826
339,2022-06-05,,6.2813,-7967328.5288,-0.6579,-1.1716,-0.073,5951931.4197,5868236.3136,0.4187,0.7782,0.0676,6804281.0541,0.2573,0.4949,0.0735
340,2022-06-06,,5.7369,-8016558.1689,-0.5855,-1.0485,-0.0651,5951690.6441,5892997.8348,0.3719,0.6951,0.0601,6829004.6339,0.2284,0.4419,0.0654
341,2022-06-07,,5.239,-8065785.8188,-0.5208,-0.9378,-0.058,5951449.8296,5917758.3558,0.3301,0.6204,0.0535,6853727.2136,0.2026,0.3944,0.0581
342,2022-06-08,,4.7839,-8115011.4782,-0.4629,-0.8383,-0.0516,5951208.9802,5942517.8762,0.2928,0.5535,0.0475,6878448.793,0.1796,0.3518,0.0516
343,2022-06-09,,4.3678,-8164235.1463,-0.4111,-0.7489,-0.046,5950968.0999,5967276.3957,0.2596,0.4935,0.0422,6903169.3718,0.1591,0.3136,0.0458
344,2022-06-10,,3.9876,-8213456.8228,-0.365,-0.6686,-0.0409,5950727.1922,5992033.9139,0.23,0.4398,0.0375,6927888.9498,0.1409,0.2794,0.0407
345,2022-06-11,,3.6401,-8262676.5073,-0.3238,-0.5966,-0.0363,5950486.2603,6016790.4307,0.2036,0.3917,0.0333,6952607.527,0.1247,0.2488,0.0361
346,2022-06-12,,3.3226,-8311894.1993,-0.2871,-0.532,-0.0323,5950245.3073,6041545.9456,0.1802,0.3486,0.0295,6977325.1032,0.1103,0.2214,0.032
347,2022-06-13,,3.0325,-8361109.8987,-0.2543,-0.4742,-0.0286,5950004.3357,6066300.4587,0.1593,0.3102,0.0261,7002041.6783,0.0975,0.1969,0.0283
348,2022-06-14,,2.7675,-8410323.6051,-0.2252,-0.4223,-0.0254,5949763.3481,6091053.9696,0.1408,0.2758,0.0231,7026757.2521,0.0861,0.1751,0.0251
349,2022-06-15,,2.5255,-8459535.3183,-0.1993,-0.3759,-0.0225,5949522.3467,6115806.4783,0.1244,0.245,0.0205,7051471.8247,0.076,0.1555,0.0222
350,2022-06-16,,2.3044,-8508745.0382,-0.1762,-0.3344,-0.02,5949281.3336,6140557.9846,0.1098,0.2176,0.0181,7076185.396,0.067,0.1381,0.0196
351,2022-06-17,,2.1026,-8557952.7645,-0.1557,-0.2974,-0.0177,5949040.3106,6165308.4883,0.0968,0.1931,0.016,7100897.9658,0.0591,0.1226,0.0173
352,2022-06-18,,1.9182,-8607158.4972,-0.1375,-0.2642,-0.0156,5948799.2795,6190057.9895,0.0854,0.1713,0.0141,7125609.5342,0.0521,0.1087,0.0153
353,2022-06-19,,1.75,-8656362.2361,-0.1214,-0.2346,-0.0138,5948558.2418,6214806.488,0.0752,0.1519,0.0125,7150320.1012,0.0459,0.0964,0.0135
354,2022-06-20,,1.5963,-8705563.9812,-0.1071,-0.2082,-0.0122,5948317.1991,6239553.9838,0.0662,0.1346,0.011,7175029.6666,0.0404,0.0854,0.0119
355,2022-06-21,,1.4561,-8754763.7323,-0.0944,-0.1847,-0.0108,5948076.1525,6264300.4768,0.0583,0.1192,0.0097,7199738.2306,0.0355,0.0756,0.0105
356,2022-06-22,,1.3281,-8803961.4895,-0.0831,-0.1637,-0.0095,5947835.1033,6289045.967,0.0512,0.1055,0.0086,7224445.7931,0.0312,0.0669,0.0092
357,2022-06-23,,1.2113,-8853157.2526,-0.0732,-0.145,-0.0084,5947594.0526,6313790.4543,0.045,0.0933,0.0075,7249152.354,0.0274,0.0592,0.0081
358,2022-06-24,,1.1047,-8902351.0218,-0.0644,-0.1284,-0.0074,5947353.0013,6338533.9387,0.0396,0.0824,0.0066,7273857.9134,0.0241,0.0523,0.0071
359,2022-06-25,,1.0074,-8951542.7969,-0.0566,-0.1136,-0.0065,5947111.9504,6363276.4203,0.0347,0.0728,0.0058,7298562.4713,0.0211,0.0462,0.0063
360,2022-06-26,,0.9187,-9000732.578,-0.0497,-0.1005,-0.0058,5946870.9007,6388017.8989,0.0305,0.0643,0.0051,7323266.0277,0.0185,0.0408,0.0055
361,2022-06-27,,0.8377,-9049920.3651,-0.0437,-0.0888,-0.0051,5946629.853,6412758.3747,0.0267,0.0567,0.0045,7347968.5827,0.0162,0.036,0.0048
362,2022-06-28,,0.7638,-9099106.1582,-0.0383,-0.0784,-0.0044,5946388.8079,6437497.8475,0.0234,0.05,0.004,7372670.1362,0.0142,0.0317,0.0043
363,2022-06-29,,0.6964,-9148289.9573,-0.0336,-0.0692,-0.0039,5946147.7661,6462236.3175,0.0205,0.0441,0.0035,7397370.6882,0.0124,0.028,0.0037
364,2022-06-30,,0.635,-9197471.7625,-0.0294,-0.0611,-0.0034,5945906.7281,6486973.7846,0.0179,0.0388,0.003,7422070.2388,0.0109,0.0246,0.0033
